nodeName	AverageNeighbor
LNX1	63.422976501305484
KRT15	67.34210526315789
NTAQ1	44.18591549295775
DDIT4L	34.9126213592233
FAM50B	106.63829787234043
DGCR6L	82.28571428571429
RUNX1T1	84.97101449275362
GEM	104.02654867256638
IFIT3	38.45454545454545
ZFHX3	144.13333333333333
ZNF572	149.27142857142857
EXOC5	84.96428571428571
TXLNB	73.7910447761194
TRIM54	65.85142857142857
ESRRG	56.351351351351354
TFPT	52.31818181818182
ZNF460	140.375
BRMS1L	103.0
KIFC3	81.38613861386139
TBC1D22B	109.94444444444444
ZNF148	126.55555555555556
MGC50722	120.3943661971831
KRT3	89.25641025641026
HAUS8	109.38095238095238
KCTD9	107.8913043478261
KRT28	46.55555555555556
CCHCR1	66.74766355140187
ZNF835	89.8030303030303
EBI-25865403	34.621468926553675
PSEN2	42.733333333333334
ATXN1	35.58038147138964
APBB2	38.07142857142857
REL	40.0355871886121
TARDBP	35.71634615384615
TCF4	42.89108910891089
PRKN	42.77914110429448
PDE6D	7.333333333333333
TCF12	39.50769230769231
PEX26	41.23684210526316
SNCA	46.78313253012048
VAPB	73.53846153846153
SOD1	25.26829268292683
GLYR1	127.3529411764706
PMP22	41.08
EBI-25847655	29.746268656716417
UBQLN1	26.96078431372549
HRAS	33.483870967741936
SYK	39.21212121212121
HIP1	48.23809523809524
SH3BP1	74.66666666666667
YWHAG	23.620338983050846
MAPRE1	56.04761904761905
BLM	18.42105263157895
FBXO4	135.42857142857142
STAG1	18.625
POT1	12.756756756756756
TERF2IP	15.643835616438356
SUPT5H	40.111111111111114
SHFL	173.16901408450704
RBMY1A1	49.08695652173913
RNF10	216.6875
LRSAM1	89.55555555555556
TRMT1	82.0
SOAT1	39.2
MDH1	122.33333333333333
LDHB	218.75
AMPD2	124.8
PRDX6	45.125
CUSTOS	91.0
PAK4	127.81818181818181
CRYBB1	74.71428571428571
EPB41L1	370.0
TPI1	312.0
DDX23	61.0
DNPH1	178.71428571428572
HSPA6	35.38461538461539
NAP1L1	31.818181818181817
TNPO2	41.4
DDX19B	42.0
TUBB3	57.4
ACY1	107.625
TKT	50.0
FES	38.0
HEXIM2	113.72340425531915
KEAP1	55.52307692307692
RTN3	46.06666666666667
HGD	223.0
NOL12	106.45454545454545
WFS1	28.73100616016427
RPL19	266.0
WARS1	48.5
MMTAG2	113.42105263157895
KLHDC4	126.22222222222223
CEP85	179.6
GSS	91.0
THG1L	249.4
PPM1G	35.714285714285715
SNCG	91.0
NEFL	66.37762237762237
DDX39A	181.64285714285714
PTPN5	32.0
CORO1B	47.42857142857143
CRYM	136.5
DNAJB1	39.3
RECQL4	91.0
SRM	106.66666666666667
HCLS1	43.8
RPAP3	34.8
PEPD	229.0
ACAT2	96.33333333333333
MSN	90.0
PRDX1	69.25
MISP	82.96078431372548
ARHGEF3	207.625
PCLAF	66.0
KCTD7	129.1
DNAAF11	106.1
NUB1	47.0
TERB1	91.0
CASP6	34.29245283018868
DMWD	39.734234234234236
FGFR3	28.335384615384616
GLE1	36.60344827586207
GRIN2C	31.345454545454544
GSN	30.525345622119815
HMOX2	65.41176470588235
LAMP2	23.968379446640316
LMNA	50.36585365853659
NF2	48.66101694915254
RAN	37.43046357615894
STIP1	64.5
SH3GLB1	24.81756756756757
SPRED1	36.57387580299786
UTRN	47.0
C16orf74	17.5
PPP3R1	14.0
SHANK2	18.833333333333332
ARMT1	19.0
intact:EBI-11743340	122.21739130434783
TNS4	137.9090909090909
TRIM72	78.0
ITPKB	149.33333333333334
ABI2	70.69318181818181
EBI-12859744	86.25
AKAP5	21.444444444444443
FAM167A	143.41666666666666
NFATC1	21.25
NFATC2	45.2
CSNK2A1	56.93258426966292
EIF4B	80.5
SIAH1	53.076190476190476
HGS	55.669603524229075
PIN1	79.55
GRB10	107.13793103448276
KRT8	112.0
HNRNPF	76.98507462686567
HOXB1	197.28571428571428
DCAF7	51.4264705882353
BAHD1	145.44776119402985
G2E3	302.875
PSME3	87.46511627906976
TPM3	60.041666666666664
NUDC	28.285714285714285
SPRY4	164.38095238095238
SUV39H1	67.96491228070175
TCAP	111.95348837209302
POLR2E	52.5
LENG8	109.23404255319149
WDR5	42.47761194029851
PLEKHA5	136.25
TRIP6	66.38931297709924
RBFOX1	84.70588235294117
KRTAP9-3	85.848
KRTAP19-2	85.45652173913044
RBM4B	107.44444444444444
SLC25A48	185.06666666666666
TNFAIP8	76.6
ETNK2	198.66666666666666
OLIG3	162.16129032258064
DMRT3	147.52439024390245
RBM14	166.33333333333334
SS18L1	60.458333333333336
KRTAP6-2	61.0
ZNF503	113.54545454545455
TEKT3	92.81818181818181
PITX1	89.62025316455696
P4HA3	60.291666666666664
PPP1R32	105.85915492957747
KRTAP12-2	74.81147540983606
PITX2	105.67647058823529
KRTAP15-1	83.34246575342466
USP2	123.128
PTTG1IP	54.23076923076923
MRPL49	94.0
COX4I1	257.0769230769231
ACP2	89.5
KLHL20	140.14754098360655
CNPY3	239.41666666666666
SYNCRIP	79.63333333333334
BET1	84.60377358490567
intact:EBI-12862946	177.67857142857142
SPON2	200.0
HMG20B	153.08695652173913
DUSP10	156.33333333333334
SDCCAG8	127.0909090909091
FASTK	84.66666666666667
NMU	159.73333333333332
EBI-25846391	151.5
STAC	166.61111111111111
PTGS2	140.0
EBI-25833683	79.36363636363636
RBM4	152.1
TSPAN2	111.97674418604652
TIMM17B	158.91304347826087
GPR52	140.0
GATA1	160.0
CTSH	119.66666666666667
C11orf54	196.875
EBI-25846222	91.25
CLDN11	54.25
LMX1A	167.33333333333334
PDCL	92.0
IL16	139.4313725490196
LASP1	109.82926829268293
KRT81	156.12
ZNF444	200.11111111111111
RHOJ	137.76470588235293
LOC57228	151.5
PRPF39	190.57142857142858
ESRP1	163.3658536585366
EBI-25839407	221.0
UQCC1	123.0
ASB13	115.96666666666667
UNKL	90.77777777777777
TNIP3	198.63636363636363
ACBD4	211.5
THADA	167.6
SEMA4G	166.46875
MLST8	184.3125
CARD9	102.47826086956522
CD209	136.57894736842104
PPP1R21	193.75
EBI-25844254	98.75
EBI-25835277	199.6315789473684
TENT5B	116.93589743589743
ALKBH8	146.6
TSACC	94.57142857142857
WWOX	89.81981981981981
SUFU	70.48717948717949
KLF3	176.27586206896552
METTL13	133.71428571428572
EBI-25839325	112.75
SPATA46	159.66666666666666
EBI-25839678	259.14285714285717
EBI-25847041	112.66666666666667
FAAP20	107.29032258064517
TMPRSS6	117.75
SPATS1	137.72
uniprotkb:hCG_1818547	119.66666666666667
NAA38	61.5
LOXL4	215.78947368421052
ZHX1-C8orf76	144.8421052631579
EBI-25835866	161.5
EGFL8	99.5
TMTC1	195.66666666666666
RNF208	168.88888888888889
ARMCX4	151.5
FAM163A	187.9
EBI-25839738	114.0
INCA1	49.59437751004016
IHO1	91.796875
ABI1	46.891891891891895
YWHAZ	35.758865248226954
NCK2	50.46212121212121
PAK2	61.4375
PALLD	35.25
EGFR	26.54014598540146
VPS37C	67.38461538461539
EFS	51.5
HEL2	15.5
WAS	49.916666666666664
ATPAF2	76.93243243243244
SH2D4A	99.22972972972973
CBLB	59.9375
DLGAP4	68.57894736842105
WASL	54.125
TEPSIN	60.83064516129032
SOCS7	102.3529411764706
EIF3H	36.38095238095238
ACTN4	107.05263157894737
SH3GL1	77.45833333333333
CBL	88.73529411764706
ADAM15	71.76190476190476
ADAM9	93.4
ITCH	61.05555555555556
ATXN2	71.64285714285714
EMD	63.08791208791209
EGFL6	130.0
PTPN23	78.57142857142857
RAPH1	15.0
SOS1	55.93333333333333
UBC	61.375
SOS2	76.2
TNK2	103.6
ATRAID	14.333333333333334
FASLG	83.78571428571429
OCRL	26.0
DNM3	103.0
WASF1	88.875
REPS2	78.6
YWHAE	43.32786885245902
YWHAB	65.71428571428571
FLNB	67.125
FLNA	59.91549295774648
DOCK1	82.2
PTPN6	39.86363636363637
RB1	25.23076923076923
BTK	92.33333333333333
PTK2	52.22222222222222
KHDRBS1	43.21052631578947
HSPB1	35.90350877192982
CSK	64.66666666666667
LCP2	92.33333333333333
PARD6A	53.8
BCR	97.25
RAPGEF1	113.0
MAP4K5	122.5
EPHB1	83.0
VAV3	116.75
H4-16	59.592592592592595
HNRNPK	60.31111111111111
RUVBL2	56.121212121212125
ANXA2	82.7
EEF2	232.33333333333334
NCL	60.333333333333336
H2BC9	360.5
WDR1	199.0
HSPA8	71.17307692307692
HSPA5	54.625
SPTBN1	89.6
PRMT5	66.34883720930233
RUVBL1	42.0
PKM	167.1875
SLC25A3	241.16666666666666
DBN1	96.16666666666667
PPIA	63.166666666666664
HNRNPA2B1	36.714285714285715
MYL12A	109.0
MYH9	65.93333333333334
PRRC2A	207.33333333333334
RHOU	94.5
GAB1	71.33333333333333
BLNK	74.66666666666667
ERBB3	56.391304347826086
ERBB2	30.322580645161292
ERBB4	64.66666666666667
MED28	79.8695652173913
LAT	63.39705882352941
PLD2	123.6
MAP4K1	75.27272727272727
SHANK3	55.0
SYNJ2	199.0
DLGAP1	56.25
DAB2	94.875
ASAP1	58.63636363636363
ACAP1	117.9090909090909
DARS1	82.66666666666667
PIK3C2B	189.8
SF3B4	52.142857142857146
AGER	82.2
SPRY2	104.36666666666666
PTPN1	53.3
TFG	78.96428571428571
PRKAB1	73.42857142857143
PLCG1	29.87878787878788
PTPN22	82.14285714285714
KIT	57.42857142857143
STAMBP	77.18181818181819
INPPL1	64.33333333333333
PIK3R2	115.65
PSTPIP2	79.33333333333333
CAD	100.0
LRRK1	100.11111111111111
CD2AP	39.46153846153846
UBASH3B	91.5
TOM1L1	92.33333333333333
LY6G6F	110.0
AXL	95.83333333333333
EP300	32.08571428571429
ERRFI1	117.16666666666667
PDCD6IP	63.357142857142854
WIPF1	58.36363636363637
WIPF2	86.75
WDR44	140.0
ARHGEF5	117.63636363636364
WBP11	53.64705882352941
PIK3AP1	116.0
PEAK1	110.5
WIPF3	115.5
ELMO2	100.0
SLC25A5	54.75
GIT1	96.85714285714286
PIK3R3	58.20289855072464
SLC25A6	165.57142857142858
PIK3CA	177.5
PIK3CB	137.83333333333334
GAREM2	199.0
TSG101	79.08771929824562
PPARA	185.65217391304347
SOCS4	178.875
TMEM128	78.96551724137932
VCP	67.25
ARL6IP4	102.4
LMO2	80.56050955414013
TRIM27	56.67399267399267
TLE5	80.22044728434504
EBI-10220116	76.33333333333333
FAM22F	68.7
ZBTB7B	54.76190476190476
EBI-10178797	103.25641025641026
HOMEZ	64.46428571428571
PNMA5	86.29032258064517
DDX17	89.95238095238095
TP53BP2	53.8348623853211
EPS8	66.42857142857143
DPPA4	39.95652173913044
C1orf94	89.88732394366197
IKZF3	76.15328467153284
ARHGAP9	127.33333333333333
LZTS2	60.67821782178218
ABI3	56.8125
NIF3L1	48.27272727272727
SRGAP3	251.71428571428572
CPSF7	101.71428571428571
ZNF341	78.3125
TBC1D3G	126.125
ARID5A	85.13888888888889
GGN	173.11111111111111
ANKRD23	116.30434782608695
MED19	79.22222222222223
TRIB3	85.17333333333333
PHETA1	145.07142857142858
KIAA0408	158.5483870967742
AGR2	61.50574712643678
MEI4	40.94444444444444
ZNF474	67.72413793103448
EBI-22412087	98.45833333333333
EFHC2	66.15053763440861
SH2B1	236.5
ZBTB12	121.33333333333333
SF3A2	43.64
MYG1	53.5
TYRO3	190.2
PLEKHA7	76.875
TXK	59.47826086956522
DTX3	85.64
SPATA2L	171.33333333333334
ZNF620	56.63380281690141
PRR5-ARHGAP8	77.5
BTG1	90.5
CCDC28B	82.72727272727273
PTPRE	199.0
VPS37B	107.46153846153847
ADAM10	52.1875
NFE2L2	32.15555555555556
ARHGDIB	100.66666666666667
RAB11B	176.25
EIF2B4	48.111111111111114
JADE2	81.0
LPIN1	191.8095238095238
TNFAIP1	141.44444444444446
BECN1	95.72881355932203
ZNF232	98.72
ASCL4	157.57777777777778
TMEM185A	47.666666666666664
KLF15	130.14285714285714
ITGB3BP	112.05714285714286
CBWD1	69.375
ADAMTSL4	82.45070422535211
EPS15	46.714285714285715
CDC42	19.35483870967742
DISC1	42.401315789473685
AP2B1	99.91379310344827
NPHS1	30.5
KDR	15.6
GHR	17.11111111111111
ABL2	76.75
FYB1	41.2
CD3E	38.3
RASA1	118.33333333333333
LRFN4	218.08333333333334
GMPPA	87.66666666666667
EBI-16436244	68.75
FCHO1	71.43589743589743
SORBS3	64.78761061946902
NHSL2	121.92307692307692
STK38	41.81818181818182
GABARAP	15.051282051282051
TNKS	48.53333333333333
FGFR1	34.94444444444444
MAGEA6	35.93055555555556
NOS3	55.326530612244895
PPP1R8	83.0
PPP1CA	50.5
AIFM1	46.285714285714285
FADD	61.36363636363637
DFFA	210.5
SFN	53.68421052631579
VDAC1	49.357142857142854
YWHAQ	38.18181818181818
TUBA1A	74.75675675675676
AKT1	69.9076923076923
SF3B3	187.8
HSP90AA1	42.90769230769231
EPRS1	57.75
PRKACA	60.63636363636363
CBX3	33.97727272727273
SEM1	85.6923076923077
CSE1L	96.18181818181819
KPNB1	54.61538461538461
NUP107	34.42857142857143
NUP133	56.333333333333336
NUP160	76.8
SNAPIN	50.31111111111111
CKAP5	84.25
EEF1G	79.26315789473684
RPS11	107.66666666666667
RPS13	69.2
RPS15A	295.07142857142856
RPS14	60.75
RPL12	90.0
HSP90AB1	24.689655172413794
RPS16	120.75
RPS3A	66.16666666666667
RBBP7	35.03846153846154
RPL3	202.5
PRKDC	28.5
RPS3	117.8
MYO1B	89.25
RPL24	85.0
RPL30	139.5
RPS20	92.66666666666667
TUBB4B	178.0
ACTG1	153.8125
TUBB	130.5
MYO1C	92.0
TUFM	70.42857142857143
CYFIP1	184.54545454545453
TUBG1	31.652173913043477
SQSTM1	84.16279069767442
DNAJA1	151.2
DDB1	64.65217391304348
HSPA9	61.875
EEF1A2	140.125
TUBB4A	99.0
BAG2	74.6875
RPL11	141.3125
ATP5PO	144.66666666666666
SFXN1	108.41176470588235
MSH2	49.63636363636363
RPS27	62.285714285714285
BAG5	78.10526315789474
SSR4	178.0
CCT3	44.11764705882353
TUBB6	336.85714285714283
RPL14	78.57142857142857
RPL13	205.28571428571428
RPL10A	105.0
SEC16A	30.3
PSMD2	69.46153846153847
PSMD11	52.0
PCNA	28.926829268292682
HACD3	117.66666666666667
PFKP	49.0
SLC25A11	154.4
PSMD6	55.55555555555556
RPS7	108.4
RPP25	84.10344827586206
DIS3	63.5
NEK1	54.833333333333336
RAB29	172.0
LDHA	99.25
RBM39	84.32432432432432
ACIN1	79.55555555555556
TMPO	83.66666666666667
RAB5B	209.4
RPS2	104.2
CFAP20	39.388888888888886
AGO2	62.09375
PRPF6	42.25
MAP2K3	72.25
DVL3	63.006802721088434
CUEDC1	134.5
DIAPH1	47.833333333333336
SENP3	142.44444444444446
RAB1B	53.5
RIF1	59.0
TUBB2A	105.2
RGS2	51.8125
CHGB	178.0
GAK	53.6
ARFGAP1	180.5625
ECHS1	82.66666666666667
MOGS	178.0
PTCD3	92.8
CDC42EP3	90.0
DVL1	69.54545454545455
RAB10	56.375
DVL2	65.6086956521739
TCF25	136.8
COQ8A	42.370370370370374
PRDX3	95.4
SF3B2	57.611111111111114
CSNK1D	75.75806451612904
MATK	108.0
LMNB1	62.72222222222222
LRP6	28.357142857142858
ADRM1	69.28571428571429
RANBP2	125.83333333333333
MMS19	37.0
RO60	178.0
MDN1	93.0
PPP2R2A	50.55555555555556
OPA1	73.6
RPL34	139.5
SLC25A22	178.0
SPTLC1	43.0
COPG2	99.0
TTC27	178.0
LAS1L	178.0
KHSRP	129.0
SAMHD1	53.5
MTHFD2	106.0
ZRANB2	50.6
NCLN	424.25
USP39	49.4
PAK6	121.44444444444444
CNP	348.0
TPR	109.0
PYGB	58.2
VPS4A	78.2
WSB1	97.33333333333333
MRPL19	88.0
LARP7	35.666666666666664
CHD1L	103.5
AHCYL1	50.793103448275865
LRRC47	178.0
ABCE1	94.0
KIF2A	150.42857142857142
LARP4	85.77777777777777
LMNB2	106.82142857142857
NDUFAF7	178.0
ANKS4B	95.0
RAB32	80.4
RAB12	68.0
EBI-25831191	133.3913043478261
SPATA22	179.61904761904762
SETDB1	33.54814814814815
LMO3	48.324074074074076
NAA10	66.8
NAF1	69.64
ZNF575	146.36
SERTAD3	69.0
ARL14EP	48.75
MEOX2	32.65390505359878
RIC8A	102.125
PBX4	77.67142857142858
GSC2	45.578947368421055
HDAC6	105.61111111111111
SH3BP2	23.363636363636363
CDC37	57.458064516129035
RPL9	52.714285714285715
TFRC	74.76666666666667
CIZ1	42.666666666666664
PLEKHA1	6.5
P4HB	47.92156862745098
SH3GL3	101.53333333333333
STAP1	70.0
ARAP3	45.0
MAP3K4	30.5
DDN	45.0
CAPZA1	40.5
CD2	40.2
CAPZA2	8.857142857142858
BHLHB9	86.82456140350877
CYSRT1	49.932038834951456
KPRP	85.24761904761905
EBI-22311199	64.47798742138365
CCDC57	54.21917808219178
POLR2K	47.5
NELFA	50.0625
CCDC88B	84.45945945945945
ANKS1A	104.26190476190476
EBI-22317115	67.78125
DENND2A	45.0
RTKN2	45.0
MICALL1	64.16666666666667
ARAP1	30.25
USP27X	45.0
ARHGAP17	36.5
KIF1B	36.97627118644068
RNF11	37.15546218487395
CASP3	127.85714285714286
CASP1	104.52
TGFBR2	37.76056338028169
PDPK1	97.4090909090909
MYLIP	113.91891891891892
FANCG	154.31428571428572
STK36	161.75
SERPINH1	38.526315789473685
HDAC10	247.3
CCT6A	92.29032258064517
PSMD7	73.66666666666667
RPL6	56.333333333333336
EWSR1	102.14814814814815
ARHGAP19	65.0
RAD23A	73.33962264150944
OTUB2	124.58333333333333
USP13	68.85714285714286
SOX14	134.1875
TEX11	34.016949152542374
POC1A	148.22222222222223
FOXD4L6	99.94444444444444
TERF2	91.44444444444444
RNF111	119.65517241379311
MKL1	177.91666666666666
EBI-25973200	101.0
EBI-25958427	471.5
RBPMS	51.23711340206186
CCDC17	181.6
BSCL2	72.73913043478261
PALS1	160.2941176470588
SYTL5	113.375
TEX19	217.0
PIAS1	118.97826086956522
SPAG8	104.41666666666667
WWP1	66.5
TBX22	179.0
H2AP	169.27777777777777
HMMR	112.5
METTL7A	155.63636363636363
PARVA	68.16666666666667
WTAP	132.52380952380952
CREB5	94.83206106870229
RUSC1-AS1	248.44444444444446
CDKAL1	207.66666666666666
SELE	351.6666666666667
RNF31	110.45
PATZ1	115.56179775280899
ZHX3	159.71428571428572
ZMAT2	144.08
TLR10	149.25
LDHAL6B	173.04761904761904
DLGAP2	180.0
EBI-25866689	373.3333333333333
TELO2	23.272727272727273
EDRF1	235.92307692307693
C16orf54	90.71428571428571
PLAUR	212.28571428571428
FBLN1	91.8
MKRN3	82.33112582781457
NUP43	95.25
VPS37A	240.0
CRLF3	145.96969696969697
C7orf31	207.1578947368421
EBI-25974350	101.0
BCHE	148.44444444444446
IGFBP4	294.4
UNG	46.4
AKR7A2	115.0
MICAL2	235.375
MTF2	112.83333333333333
ASB3	202.45454545454547
LHX6	194.6
GORASP2	38.48
GDAP1	40.853658536585364
ADAM12	110.63636363636364
HAP1	85.86666666666666
NPHP1	21.7
PSMB1	77.34313725490196
FHL3	54.795081967213115
BRCA1	53.7027027027027
CDC5L	73.20689655172414
HSPA1A	112.71428571428571
SP1	66.17857142857143
TP53	40.98876404494382
CREBBP	57.67741935483871
SIN3A	82.95238095238095
TAF4	135.85714285714286
MED31	75.16666666666667
CRMP1	130.8
FEZ1	158.16666666666666
CHD3	72.18181818181819
ECH1	181.0
ELP1	123.625
XRCC6	94.76923076923077
PFN2	309.3333333333333
PIAS4	59.76470588235294
CEP126	115.63636363636364
PRPF40A	34.601351351351354
GPRASP2	81.91666666666667
UTP14A	137.73684210526315
TCERG1	434.0
PDK2	286.0
PACSIN1	98.0
WDFY3	152.4
UBE2K	67.06493506493507
MBD4	272.85714285714283
HOXC11	308.14285714285717
OSTF1	241.42857142857142
IFT20	114.29032258064517
UBAC1	121.74193548387096
NUP58	42.909909909909906
HEY2	199.38888888888889
TRAFD1	221.75
MBD1	110.15384615384616
HMG20A	82.15625
ZFYVE19	164.11111111111111
RNF20	122.28571428571429
TACC1	83.38461538461539
MRFAP1L1	131.28
ERCC6L	335.4
XAGE3	262.75
MAGEB18	230.45454545454547
MAGEB6	61.4
MEOX1	68.0
RPL4	131.77777777777777
ZFC3H1	180.31578947368422
NME4	98.0
PSMD4	133.23076923076923
DNAJC4	433.75
WAC	153.5
ZBTB16	142.6949152542373
MKRN2	147.25
MED15	168.75
CEP63	86.18604651162791
DNAJA3	149.61764705882354
RNF40	162.33333333333334
SP3	143.88888888888889
PPL	78.20588235294117
DCTN2	107.14285714285714
JAKMIP1	138.6
KLF11	34.51652892561984
CTNNB1	58.21176470588235
GTF3C3	51.53731343283582
TXNDC11	219.71428571428572
PRMT2	183.33333333333334
HYPK	193.2
ODF2L	747.5
CHMP4B	71.9375
GAPDH	85.96969696969697
NFKB1	57.15384615384615
COPB1	101.66666666666667
PPARG	86.06666666666666
PTK6	87.96551724137932
TANK	126.58333333333333
PPA2	842.0
SRRT	266.75
HAX1	139.125
MTUS1	230.0
WDR91	291.0
EZR	80.85
DYNC1H1	49.339285714285715
KPNA3	56.422222222222224
CUL5	48.916666666666664
BCAP31	140.08333333333334
ENO1	217.57142857142858
CCT8	62.74074074074074
CHCHD2	175.83333333333334
EEF1D	61.0
SYT2	77.04
OPCML	322.8333333333333
VDAC2	143.16129032258064
GPM6A	245.2
LANCL1	423.0
GNAO1	133.4
GNB2	87.79411764705883
NDUFS1	80.72
PRNP	82.5
CYC1	288.3333333333333
NDUFA13	87.33333333333333
NDUFS5	100.33333333333333
NDUFB10	223.22222222222223
SNAP25	142.0909090909091
SEPTIN7	288.5
NDUFB9	319.0
STXBP1	149.1875
SYP	70.48717948717949
COX6C	318.6666666666667
DPYSL2	497.0
NDUFA9	145.91666666666666
COX5B	124.97058823529412
GFAP	62.71291866028708
CD59	283.0
GNB1	135.0909090909091
COX6A1	433.5
NPTN	678.5
ASPH	36.985074626865675
HNRNPC	109.70588235294117
HMGB1	116.06666666666666
ULK1	73.0
CNOT7	88.0
SEC13	77.10526315789474
STRAP	131.5
WDR61	103.65957446808511
VIM	56.77884615384615
VPS28	129.63888888888889
UFD1	226.25
PSMD14	101.36842105263158
PSMB2	98.0
PSMA6	64.25
PSMA7	85.38888888888889
PSMA4	159.25
RANGAP1	154.0
RAE1	160.66666666666666
MATR3	155.625
PRRC1	292.75
PPIH	159.16666666666666
PPGB	97.02439024390245
PLEC	171.0
IPO4	222.66666666666666
IMMT	117.42857142857143
EIF4E2	142.7560975609756
EIF3G	179.16666666666666
EIF3I	139.6
DYNLL1	40.10144927536232
EEF1B2	206.2
G3BP1	64.16666666666667
FASN	226.0
FLOT1	183.0
CNOT10	178.8
CALM1	80.43478260869566
CETN2	97.2
DNAJB6	38.71621621621622
COPS3	66.14035087719299
ST13	104.27272727272727
ALDOA	211.42857142857142
EBI-25911596	182.625
RNF112	174.72
DAPP1	155.33333333333334
MKNK1	235.42857142857142
CAPN10	184.375
TRIM21	96.40625
RAPSN	263.2857142857143
PACS1	220.08333333333334
ZNF641	274.26666666666665
H3C13	139.8421052631579
EBI-25892128	430.0
EBI-25866366	509.5
EBI-25861394	309.1111111111111
EBI-25849442	233.75
EBI-25832355	379.6
TNFRSF11B	222.75
EBI-25866297	509.5
CLEC11A	349.0
MECP2	83.53191489361703
USP24	341.6666666666667
EBI-25942867	842.0
