	nodeName	Degree	AvgNeighbors	Clustering	PageRank	Eigenvector
62	NR0B2	11	68.18181818181819	0.0545454545454545	7.00394153554371e-05	0.0011557862585258
63	TAGLN2	5	251.8	0.4	3.452416446938662e-05	0.0019574878068939
64	P4HA2	3	95.0	0.0	2.812114651176594e-05	0.0006995728279264
65	STX11	98	105.1938775510204	0.0685882600462865	0.000393607071437	0.0387773918711934
66	NAP1L3	7	104.28571428571428	0.0476190476190476	4.100305417652997e-05	0.0019035282844327
67	MSH5	12	184.75	0.1515151515151515	6.446316689257361e-05	0.0046645925924048
68	PIK3R1	82	57.73170731707317	0.0403492923818127	0.0004873144783453	0.0080346568457164
69	OCLN	6	76.33333333333333	0.0	4.040915994326995e-05	0.0006178028567609
70	LYN	32	58.65625	0.0524193548387096	0.0002037819069071	0.0040704323581003
71	HOXC4	30	183.03333333333333	0.0666666666666666	0.0001389290937574	0.011955905108986
72	MNDA	17	184.52941176470588	0.1029411764705882	8.86028123098566e-05	0.0062210755065496
73	MAP3K5	36	124.25	0.0682539682539682	0.000177976247775	0.0089144215246362
74	SNX2	17	112.76470588235294	0.125	8.751271056021574e-05	0.0028680004139276
75	SMN1	77	48.05194805194805	0.0352016404647983	0.0003712757463664	0.0118353004478712
76	TEF	3	70.33333333333333	0.0	2.510318797860718e-05	0.0004354860100221
77	TEAD1	14	228.2142857142857	0.0879120879120879	7.204740346891246e-05	0.0067840268975777
78	MAPK11	20	138.7	0.0263157894736842	0.0001045331867787	0.0055140314631155
79	PIP	2	96.5	0.0	1.979363734483021e-05	0.0003998192605582
80	SMARCB1	60	106.61666666666666	0.0598870056497175	0.0003055433462101	0.0173973510505989
81	NEBL	37	173.13513513513513	0.0765765765765765	0.0001586920879803	0.0168512254611811
82	KAT5	235	57.56170212765957	0.0141480269139843	0.0011411381572025	0.044382015113037
83	MAD2L2	41	77.17073170731707	0.0134146341463414	0.0002338849142265	0.0108272678006478
84	BAIAP2	35	170.17142857142858	0.042016806722689	0.0001722176057895	0.0109587572072482
85	FBXO42	7	111.42857142857144	0.0	4.842354649931104e-05	0.0014942318624224
86	TDP2	3	93.33333333333331	0.3333333333333333	2.4345490695467266e-05	0.0005732809342452
87	TRNAU1AP	8	89.625	0.0357142857142857	4.9155108445165614e-05	0.0010561537076549
88	ARNT2	22	176.63636363636363	0.0389610389610389	0.0001076224897229	0.0098133511217257
89	IQSEC1	19	172.31578947368422	0.1403508771929824	9.372820913364682e-05	0.0057979723286202
90	HK3	11	310.45454545454544	0.0545454545454545	5.790006140844868e-05	0.0069630996978969
91	H2AZ1	8	68.75	0.1428571428571428	4.660331775739421e-05	0.0013848093113564
92	OPTN	182	36.142857142857146	0.0101997450063748	0.0012411670821217	0.0206855869670184
93	PDZK1IP1	84	78.30952380952381	0.0507745266781411	0.0003427188250288	0.0082002622120621
94	CLEC2B	4	272.5	0.1666666666666666	2.8777541143520143e-05	0.0018214144896475
95	DDX20	13	119.46153846153848	0.0897435897435897	7.576775457156351e-05	0.0026042033719507
96	RASSF1	29	117.65517241379312	0.041871921182266	0.0001428314236027	0.0071507829712741
97	ZDHHC17	44	81.18181818181819	0.0708245243128964	0.0002621354839933	0.0093576110156831
98	PARK7	30	86.83333333333333	0.1126436781609195	0.0001517287806868	0.0056504683214566
99	CBX1	54	68.64814814814815	0.0754716981132075	0.0003118306202655	0.0081344751034682
100	MALT1	23	154.69565217391303	0.0711462450592885	0.0001162945358071	0.0082404905329381
101	WWP2	56	97.57142857142856	0.0324675324675324	0.0002523226619892	0.0142212260349337
102	RAB35	5	244.6	0.1	4.16592288679812e-05	0.0020321150127554
103	SCAPER	21	161.47619047619048	0.0571428571428571	9.908317134770534e-05	0.0068923514939388
104	AAMDC	8	208.75	0.2142857142857142	4.744189026505181e-05	0.0027448760112591
105	EVL	14	152.14285714285714	0.0989010989010989	7.312349314732004e-05	0.003980378505129
106	ATL1	22	144.1818181818182	0.0476190476190476	0.0001178652812411	0.0066591916184817
107	FBXL4	2	76.5	0.0	2.099743542903137e-05	0.0002899396895252
108	RAB38	10	107.2	0.1111111111111111	5.7057163033626576e-05	0.0023157628166875
109	ZNF638	3	158.66666666666666	0.0	2.4468891461655946e-05	0.0006097309575077
110	ARFGAP3	36	120.97222222222224	0.0444444444444444	0.0001795963658049	0.0082345149238636
111	MRFAP1	50	122.28	0.0636734693877551	0.0002240259332106	0.0150431555485549
112	HNRNPLL	17	155.94117647058823	0.1029411764705882	7.861130040169786e-05	0.0060054767045485
113	SLC52A3	3	98.0	0.3333333333333333	2.4184621678330103e-05	0.0005819663108772
114	ATP5IF1	22	173.0909090909091	0.0173160173160173	0.0001002059469629	0.0090804046247327
115	MGARP	22	188.3636363636364	0.1341991341991342	0.0001096623827473	0.0070141189671706
116	ZNF697	15	287.93333333333334	0.1619047619047619	6.95501054843726e-05	0.0133248576819985
117	TIGD5	1	140.0	0.0	1.5657468571668543e-05	0.0002701632031434
118	ASB6	21	53.71428571428572	0.0285714285714285	0.0001164123229763	0.0041866842205547
119	RNF183	41	142.9512195121951	0.0378048780487804	0.0001927151428798	0.0125767298257269
120	GRAP	8	211.875	0.1428571428571428	4.604912882550412e-05	0.0033808079217758
121	IQUB	71	144.64788732394365	0.0490945674044265	0.0002997037253123	0.0339972915908851
122	RAB3IP	50	87.18	0.0326530612244898	0.0002384105176635	0.012652975377253
123	DNTTIP1	23	181.4782608695652	0.0474308300395256	0.0001123171193894	0.009397904186023
124	SGSM1	22	169.04545454545453	0.0865800865800865	0.0001116106246272	0.0065423495753257
125	SPACA3	4	175.75	0.0	2.78683230318757e-05	0.0014149404763198
126	GOLPH3L	6	273.1666666666667	0.3333333333333333	3.694388104947099e-05	0.0032190610666349
127	CEP55	59	89.22033898305085	0.0455873758036236	0.0002537079783826	0.0173909708605817
128	OTUB1	59	118.77966101694916	0.0736411455289304	0.0002804921834537	0.0152236669995739
129	ASIC4	34	194.5	0.0481283422459893	0.0001492472462106	0.0140906576169396
130	KRTAP19-7	94	105.3936170212766	0.1027224891329215	0.000363401833772	0.040571332437647
131	KRTAP19-5	102	89.69607843137256	0.0984274898078043	0.0003904957298757	0.0384854777099324
132	SPATA12	34	155.55882352941177	0.053475935828877	0.0001447914042808	0.0130790886132138
133	VSX2	28	161.07142857142858	0.0529100529100529	0.0001232947700846	0.0105346550520378
134	DCLRE1B	14	173.0	0.0879120879120879	7.526035765201118e-05	0.0045470825067223
135	ABHD17C	15	179.26666666666668	0.1428571428571428	7.491311921651213e-05	0.0049455043748765
136	CHMP6	4	71.5	0.1666666666666666	2.7355698766798653e-05	0.0006037675533858
137	TTC23	114	121.67543859649123	0.0805775500698649	0.0004642354863649	0.0521459459884865
138	DAZ3	5	73.2	0.3	3.2140783984744874e-05	0.0007625237970517
139	NXT2	21	161.76190476190476	0.0619047619047619	9.91805184418792e-05	0.0100956872877482
140	ZNF248	10	236.3	0.0666666666666666	5.42279966700684e-05	0.0045267497891714
141	REXO4	4	330.5	0.1666666666666666	2.831569510213306e-05	0.0027127903904689
142	KRTAP8-1	102	101.51960784313724	0.0726072607260726	0.0004126557978081	0.0343469293340968
143	FOXR1	29	136.58620689655172	0.0492610837438423	0.0001362074028184	0.0086926237111366
144	KRTAP13-3	76	115.25	0.1105263157894736	0.0002891346072598	0.0404420638731829
145	KRTAP19-1	50	98.6	0.0914285714285714	0.0001970591324012	0.0195216821907952
146	SPRED2	48	146.22916666666666	0.0452127659574468	0.0002043610392075	0.0213148690939267
147	ZNF366	29	210.93103448275863	0.0886699507389162	0.0001310405117063	0.0130899305353529
148	ZBTB38	3	52.66666666666666	0.0	2.7621597447468694e-05	0.0002993121501248
149	STX19	19	137.94736842105263	0.0350877192982456	8.701554014011053e-05	0.0073558873256583
150	LOC401296	20	246.65	0.1210526315789473	9.195607611029223e-05	0.0112017187673744
151	LGALS9C	30	165.1	0.0229885057471264	0.0001321125456442	0.0123143241038548
152	CBWD3	11	217.27272727272728	0.0909090909090909	5.729474825143808e-05	0.0041150250691288
153	FOXA2	5	192.2	0.2	3.170662957338782e-05	0.0025080855587429
154	FAM111B	7	350.7142857142857	0.0476190476190476	4.169555164876664e-05	0.0049385998946188
155	LOC730441	2	83.0	0.0	1.9747981038982543e-05	0.0003504971708819
156	EBI-25845539	1	140.0	0.0	1.5657468571668543e-05	0.0002701632031434
157	APP	380	34.41315789473684	0.0112623246771281	0.0025000781452619	0.0316161228928427
158	UNC119	16	39.0625	0.0416666666666666	9.981691273326906e-05	0.0031644024174649
159	SPATA33	1	4.0	0.0	2.1341192781053847e-05	7.01202350251285e-06
160	DTNB	50	98.6	0.0530612244897959	0.0002115961735125	0.0188554554059446
161	SUMO1	65	56.33846153846154	0.0548076923076923	0.0003105102296166	0.0096485487144256
162	PPP1R13B	66	56.21212121212121	0.0335664335664335	0.0003023812794164	0.015454489430906
163	CEP57	46	99.21739130434784	0.1082125603864734	0.000196441626435	0.0160018114752821
164	PIAS2	69	58.6231884057971	0.0366581415174765	0.0003325118525245	0.0141191467091572
165	TXLNA	92	73.94565217391305	0.0635451505016722	0.000384836542654	0.0232198535833299
166	ING5	33	139.12121212121212	0.0795454545454545	0.0001419934242631	0.0137225432259274
167	USHBP1	212	53.490566037735846	0.0424751855494947	0.0008803305481335	0.0513561101850883
168	SKIL	20	123.7	0.0684210526315789	0.0001034835536233	0.0082181818207518
169	GOLGA2	381	45.00262467191601	0.0124879126951236	0.0016594798807425	0.0778202369721827
170	ZNF655	148	63.61486486486486	0.0298768155911013	0.0006673989559676	0.0416241085072153
171	FBF1	32	151.75	0.0887096774193548	0.0001321197741098	0.0185461058110891
172	LNX1	383	63.422976501305484	0.0204229491613467	0.0017097199057096	0.0946238865082783
173	KRT15	114	67.34210526315789	0.047508150908244	0.0004119939503616	0.0357530420931894
174	NTAQ1	355	44.18591549295775	0.0108379088087849	0.001685203709944	0.0657648805730651
175	DDIT4L	206	34.9126213592233	0.0065356381719156	0.0010463689601089	0.0281597891867858
176	FAM50B	47	106.63829787234044	0.0518038852913968	0.0001944845929041	0.0192038110481686
177	DGCR6L	21	82.28571428571429	0.0333333333333333	9.459565609163478e-05	0.0074604917213182
178	RUNX1T1	69	84.97101449275362	0.0379369138959931	0.0002929841937054	0.0240804247485312
179	GEM	113	104.02654867256638	0.0538874841972187	0.0004401452652675	0.047658879789875
180	IFIT3	11	38.45454545454545	0.0181818181818181	9.312575121840568e-05	0.0012038639678195
181	ZFHX3	30	144.13333333333333	0.1379310344827586	0.0001296153584265	0.0164766957094187
182	ZNF572	70	149.27142857142857	0.1055900621118012	0.0002803843202751	0.0381557805364567
183	EXOC5	56	84.96428571428571	0.0337662337662337	0.000283982601356	0.0122275572932135
184	TXLNB	67	73.7910447761194	0.0759837177747625	0.0002692401242654	0.017894526697445
185	TRIM54	175	65.85142857142857	0.034679802955665	0.0007140123181319	0.0491921450180922
186	ESRRG	37	56.35135135135136	0.015015015015015	0.0002284781435832	0.0068685214686963
187	TFPT	22	52.31818181818182	0.0216450216450216	0.000103673097956	0.0048032849931546
188	ZNF460	8	140.375	0.0714285714285714	4.16619051064574e-05	0.003917437071457
189	BRMS1L	16	103.0	0.05	7.663485740722019e-05	0.004659955438404
190	KIFC3	202	81.38613861386139	0.0832963893404265	0.0007898662641169	0.0731662615045992
191	TBC1D22B	54	109.94444444444444	0.0587002096436058	0.0002122497918128	0.0213547867446453
192	ZNF148	18	126.55555555555556	0.0784313725490196	8.404466155964381e-05	0.0085427819127357
193	MGC50722	71	120.3943661971831	0.0398390342052313	0.0002871457016364	0.0339723641567047
194	KRT3	39	89.25641025641026	0.1187584345479082	0.0001510891084027	0.0150142725349761
195	HAUS8	21	109.38095238095238	0.1047619047619047	0.0001002226950342	0.005577592990508
196	KCTD9	92	107.8913043478261	0.077639751552795	0.0003589482020007	0.0400519766502099
197	KRT28	18	46.55555555555556	0.0522875816993464	7.604671571288072e-05	0.0036368231044323
198	CCHCR1	107	66.74766355140187	0.0652442250044084	0.0004311215425913	0.029585117458259
199	ZNF835	66	89.8030303030303	0.0736596736596736	0.0002670415343818	0.0271446035529886
200	EBI-25865403	177	34.621468926553675	0.0075115562403697	0.0008848402915331	0.0231273516931943
201	PSEN2	45	42.73333333333333	0.0212121212121212	0.0002346588845491	0.0049997707700613
202	ATXN1	367	35.58038147138964	0.0078914846413841	0.0019200143353273	0.0468649383890035
203	APBB2	98	38.07142857142857	0.0065221965074689	0.0004488550378278	0.0144792323932975
204	REL	281	40.0355871886121	0.0085155058464667	0.0013932467567819	0.0496224014185974
205	TARDBP	208	35.71634615384615	0.0109160163507989	0.0010424791922531	0.0295935392362643
206	TCF4	202	42.89108910891089	0.0081769370966947	0.000984231518605	0.0407165897080009
207	PRKN	163	42.77914110429448	0.0278724532303264	0.000881029733938	0.0228851085910805
208	PDE6D	9	7.333333333333333	0.0277777777777777	7.247628733480363e-05	0.0001235186852946
209	TCF12	65	39.50769230769231	0.010576923076923	0.0003152988188011	0.011582840295546
210	PEX26	38	41.23684210526316	0.0028449502133712	0.0001807304812326	0.0063386375131889
211	SNCA	166	46.78313253012048	0.0210295728368017	0.0007887886702448	0.0229065180595622
212	VAPB	39	73.53846153846153	0.0418353576248313	0.0001650653911035	0.004168134616763
213	SOD1	82	25.26829268292683	0.005420054200542	0.0004457270370826	0.0075875574608028
214	GLYR1	17	127.3529411764706	0.0367647058823529	8.930581945909344e-05	0.0043658767580942
215	PMP22	225	41.08	0.0063095238095238	0.0009846855609199	0.0297232251211062
216	EBI-25847655	469	29.746268656716417	0.003371421281869	0.002303396925929	0.0679127771096668
217	UBQLN1	306	26.96078431372549	0.0061287903139397	0.0016455435821574	0.0287480404226979
218	HRAS	124	33.483870967741936	0.0066876475216365	0.0005718974392457	0.0182632815280046
219	SYK	33	39.21212121212121	0.0454545454545454	0.000188394535668	0.0024457573726455
220	HIP1	84	48.23809523809524	0.0117613310384394	0.0004179130928002	0.0123678003240923
221	SH3BP1	6	74.66666666666667	0.0	3.952445461594971e-05	0.0015126762751971
222	YWHAG	295	23.620338983050846	0.0085322264499019	0.0015803235005962	0.0195929571170557
223	MAPRE1	42	56.04761904761905	0.0197444831591173	0.0002504584262946	0.0066778745281235
224	BLM	19	18.42105263157895	0.0584795321637426	0.0001489555295373	0.0005687777144622
225	FBXO4	7	135.42857142857142	0.0476190476190476	5.451023323189402e-05	0.0016661740495038
226	STAG1	8	18.625	0.4642857142857143	5.725911409399517e-05	0.0002359522995572
227	POT1	37	12.756756756756756	0.0075075075075075	0.0003422077587378	0.0009974446431213
228	TERF2IP	73	15.643835616438356	0.0034246575342465	0.000664083934314	0.0036064829537562
229	SUPT5H	9	40.11111111111112	0.0833333333333333	6.509964011960232e-05	0.0008481593877442
230	SHFL	71	173.16901408450704	0.1432595573440644	0.0002716076385421	0.0520163871947486
231	RBMY1A1	23	49.08695652173913	0.1304347826086956	0.0001069583612951	0.0043747813200634
232	RNF10	16	216.6875	0.15	7.773222818012695e-05	0.0071644177969662
233	LRSAM1	9	89.55555555555556	0.0277777777777777	5.142575404504384e-05	0.0016184858810163
234	TRMT1	2	82.0	0.0	2.2657223383762707e-05	0.0002734376607232
235	SOAT1	5	39.2	0.0	4.130510265407155e-05	0.0003094366215955
236	MDH1	3	122.33333333333331	0.0	4.545374082963375e-05	0.0003668245162976
237	LDHB	8	218.75	0.1071428571428571	5.409349651340241e-05	0.0026797131570844
238	AMPD2	5	124.8	0.0	4.2310256022718325e-05	0.001612301311453
239	PRDX6	8	45.125	0.0357142857142857	6.026841600558628e-05	0.0005198340361297
240	CUSTOS	1	91.0	0.0	1.7271022225244368e-05	0.0001716007851289
241	PAK4	11	127.8181818181818	0.2181818181818181	6.150213095541521e-05	0.0015541384753135
242	CRYBB1	7	74.71428571428571	0.0	4.157068397076712e-05	0.0014434536110592
243	EPB41L1	3	370.0	0.0	2.628269004660974e-05	0.0017849285762884
244	TPI1	4	312.0	0.0	3.460958793132378e-05	0.0016796356712319
245	DDX23	4	61.0	0.1666666666666666	3.213618853518612e-05	0.0006925970396015
246	DNPH1	7	178.71428571428572	0.0476190476190476	4.289417986741559e-05	0.0023588422269092
247	HSPA6	13	35.38461538461539	0.0	9.004073040582214e-05	0.0009906478802871
248	NAP1L1	11	31.818181818181817	0.0181818181818181	7.649607677860185e-05	0.0007682066651077
249	TNPO2	45	41.4	0.0101010101010101	0.00022153216402	0.0064128176635787
250	DDX19B	6	42.0	0.0	4.585799287888575e-05	0.000412469904962
251	TUBB3	5	57.4	0.0	4.87829457615061e-05	0.0006522353837788
252	ACY1	8	107.625	0.0	4.401450033737561e-05	0.0031450406854153
253	TKT	2	50.0	0.0	2.3860082079445e-05	0.0001793187511903
254	FES	3	38.0	0.0	3.1088998398217864e-05	0.0001976682890562
255	HEXIM2	47	113.72340425531917	0.0749306197964847	0.0002172232893723	0.0210281242615503
256	KEAP1	65	55.52307692307692	0.0125	0.0003981497496876	0.009882090924362
257	RTN3	15	46.06666666666667	0.0666666666666666	7.485066455861628e-05	0.0006732000063066
258	HGD	2	223.0	0.0	2.1454051034253803e-05	0.0010905248146442
259	NOL12	11	106.45454545454544	0.1454545454545454	5.629087413575488e-05	0.0042004424165805
260	WFS1	487	28.73100616016427	0.0050869943637454	0.0025482702262377	0.0683192486403641
261	RPL19	6	266.0	0.0	4.6875590783452325e-05	0.0022852605497844
262	WARS1	2	48.5	0.0	2.487038780491689e-05	0.0001739789894657
263	MMTAG2	38	113.42105263157896	0.0924608819345661	0.0001697507536433	0.0131959206350783
264	KLHDC4	9	126.22222222222224	0.1388888888888889	5.169268906005247e-05	0.0021736414326274
265	CEP85	5	179.6	0.1	3.337109460412484e-05	0.002716487308833
266	GSS	1	91.0	0.0	1.7271022225244368e-05	0.0001716007851289
267	THG1L	5	249.4	0.0	3.461652415454269e-05	0.0033257650551323
268	PPM1G	7	35.714285714285715	0.0476190476190476	5.348139897273983e-05	0.0003329737760722
269	SNCG	1	91.0	0.0	1.7271022225244368e-05	0.0001716007851289
270	NEFL	143	66.37762237762237	0.0531862503693489	0.0006252367520348	0.0364104308055127
271	DDX39A	14	181.64285714285717	0.1208791208791208	8.605785817155276e-05	0.0050926070168518
272	PTPN5	12	32.0	0.0303030303030303	6.358124721940181e-05	0.0004350086878977
273	CORO1B	7	47.42857142857143	0.0476190476190476	5.582451934605385e-05	0.0005475609167354
274	CRYM	2	136.5	1.0	2.3076972732931317e-05	0.0004607481312359
275	DNAJB1	10	39.3	0.0	6.402472207940417e-05	0.0009993053529144
276	RECQL4	1	91.0	0.0	1.7271022225244368e-05	0.0001716007851289
277	SRM	3	106.66666666666669	0.0	2.7824435724790047e-05	0.0005259936721025
278	HCLS1	5	43.8	0.0	3.831686074860859e-05	0.0005022760988562
279	RPAP3	10	34.8	0.2666666666666666	6.992344751387931e-05	0.0005603318658443
280	PEPD	2	229.0	0.0	2.108293548008376e-05	0.0007169067127437
281	ACAT2	3	96.33333333333331	0.0	2.485180079560381e-05	0.0010113661770774
282	MSN	7	90.0	0.0952380952380952	4.812276396346838e-05	0.0011094477835174
283	PRDX1	12	69.25	0.0	8.983815917082447e-05	0.0008690602579548
284	MISP	51	82.96078431372548	0.0556862745098039	0.0002141488064113	0.0172888852863696
285	ARHGEF3	8	207.625	0.0714285714285714	4.072244713824084e-05	0.0045902260059475
286	PCLAF	2	66.0	0.0	2.156670801291856e-05	0.0001733978774201
287	KCTD7	40	129.1	0.0679487179487179	0.0001735449726502	0.0194769927902069
288	DNAAF11	10	106.1	0.0222222222222222	7.332921155167795e-05	0.0026250020301998
289	NUB1	4	47.0	0.0	3.222747648307768e-05	0.0002749644110742
290	TERB1	1	91.0	0.0	1.5992673843242417e-05	0.0001348291883155
291	CASP6	212	34.29245283018868	0.0126978449432173	0.0010141701151073	0.0241436032179538
292	DMWD	222	39.73423423423424	0.0090905385023032	0.0009897730354571	0.0454427807827544
293	FGFR3	325	28.335384615384616	0.0028300094966761	0.0015433854032615	0.0426456063706922
294	GLE1	58	36.60344827586207	0.0048396854204476	0.0002724485009509	0.0088880227880763
295	GRIN2C	110	31.345454545454544	0.003836530442035	0.0004919338869236	0.0157548275341862
296	GSN	217	30.52534562211981	0.0038829151732377	0.0010617196060314	0.0283738346304419
297	HMOX2	68	65.41176470588235	0.015803336259877	0.0002913236911995	0.006413340317514
298	LAMP2	253	23.96837944664032	0.0083129430955517	0.0012878228390466	0.0210002904187575
299	LMNA	82	50.36585365853659	0.0286058416139716	0.0003834687273567	0.0171634320981115
300	NF2	59	48.66101694915254	0.0081823495032144	0.0002642084837684	0.0122036546535063
301	RAN	151	37.43046357615894	0.0083885209713024	0.0007293214490578	0.0182589746090746
302	STIP1	22	64.5	0.0129870129870129	0.000126855589262	0.0022548686680503
303	SH3GLB1	148	24.81756756756757	0.0080897223754366	0.0007707034337459	0.0103204173241315
304	SPRED1	467	36.57387580299786	0.0103574087178685	0.0023442607284032	0.0838973728860791
305	UTRN	4	47.0	0.0	3.87432543811829e-05	0.0004057923608456
306	C16orf74	2	17.5	1.0	2.1659806217758383e-05	5.319689525368748e-05
307	PPP3R1	2	14.0	1.0	2.218043189117292e-05	1.891317610150537e-05
308	SHANK2	6	18.83333333333333	0.0	4.786169738626302e-05	0.000233998262069
309	ARMT1	1	19.0	0.0	1.6491436326611986e-05	1.797117762311539e-05
310	intact:EBI-11743340	23	122.21739130434784	0.1225296442687747	9.553055745069986e-05	0.0116398132263816
311	TNS4	11	137.9090909090909	0.0545454545454545	5.721906055763321e-05	0.0064122692521764
312	TRIM72	9	78.0	0.1666666666666666	5.231265493855577e-05	0.0025107752272211
313	ITPKB	9	149.33333333333334	0.0	5.176569074275067e-05	0.0038731066364904
314	ABI2	176	70.69318181818181	0.0469480519480519	0.0007625288643231	0.0490585305857056
315	EBI-12859744	4	86.25	0.0	3.307042441325627e-05	0.001215224371128
316	AKAP5	9	21.444444444444443	0.0833333333333333	6.794672300811574e-05	0.0003181551452414
317	FAM167A	12	143.41666666666666	0.0454545454545454	6.28746798807258e-05	0.0031709931790574
318	NFATC1	8	21.25	0.1428571428571428	6.574133672353314e-05	0.000256665270829
319	NFATC2	5	45.2	0.0	4.213969873832735e-05	0.0001494321460614
320	CSNK2A1	89	56.93258426966292	0.0263023493360572	0.0004421956310734	0.0133303742191159
321	EIF4B	6	80.5	0.0	4.580323578301996e-05	0.0009648588713996
