nodeName	Clusteringcoeff
CDC5L	0.2543767768966033
PRPF38A	0.5833333333333334
RP9	0.34545454545454546
RBM4	0.23391812865497075
PRPF18	0.7663344407530454
MAGOHB	0.3917629895634609
MCRS1	0.33734177215189876
TAF7	0.39070567986230637
SNRNP200	0.36362030905077264
SNRPD1	0.25074395662630955
NUFIP1	0.3473684210526316
PRPF8	0.33089622641509436
KANSL1	0.5600539811066126
LSM7	0.5712376369954557
SNRPF	0.21336024099909334
MAX	0.18830212497370083
RUVBL1	0.1432145090681676
SNRPD2	0.20666391298361558
USP39	0.7755102040816326
PRPF6	0.5462382445141066
SNRNP70	0.3322372284204345
ENSG00000267140	0.6
UBL5	0.7161654135338346
MGA	0.6130867709815079
TAF6	0.40328317373461015
SF3B6	0.5278586682197631
SNIP1	0.5603448275862069
TXNL4B	0.8349753694581281
TXNL4A	0.7506393861892583
LSM8	0.5959048479373683
SF3A1	0.48250688705234157
NAA38	0.5217391304347826
INO80C	0.6
NSUN4	0.3111111111111111
SLC25A36	0.5238095238095238
H1FX	0.6222222222222222
NAF1	0.7224791859389454
RPL23A	0.4200674019607843
RPLP0	0.452092050209205
BCCIP	0.37806637806637805
EIF6	0.4585672392124005
RPL24	0.612615823235923
CMSS1	0.8549075391180654
ENSG00000271786	0.8734463276836159
RIOK2	0.5800834824090638
RRP15	0.8046199964732851
NSUN3	0.4962121212121212
C7orf50	1.0
DDX21	0.3240506329113924
RPL5	0.36303543729865173
DDX50	0.9285714285714286
TRUB2	0.2987012987012987
SURF6	0.7009345794392523
ZNF593	0.6064918851435706
METTL1	0.2710997442455243
TFB2M	0.6693849813115869
EIF4A1	0.2816654724942282
DOHH	0.5211416490486258
NSUN6	0.7793269230769231
LTV1	0.564043799337917
PINX1	0.5034343434343435
RPL18A	0.5208653353814644
RPL3L	0.6664671554691007
RPL32	0.5596705687351082
C1D	0.4195121951219512
RPL7	0.5351186159743085
RPL4	0.4510027662517289
RPL30	0.49142345110087043
DTD1	0.14102564102564102
RPL3	0.4422432387589182
EIF3G	0.585956416464891
RPL39	0.6472826086956521
RPL13	0.5344719663775374
RPL19	0.5197472353870458
RPL13A	0.46847713482314635
RPL18	0.5570366077465468
RPL11	0.37777777777777777
RPL7A	0.5123392936308556
RPL38	0.5746233148295004
RPL27A	0.46422594142259416
FTSJ1	0.37103594080338265
ABT1	0.7673301304049417
AVL9	0.0761904761904762
PTEN	0.10988562091503268
GLTSCR1	0.75
RPL37A	0.5532835820895522
AGL	0.30049261083743845
MAPK3	0.08305596607337917
PPP1R7	0.16017316017316016
STRN3	0.37564102564102564
PDIA4	0.21025641025641026
SUOX	0.025324675324675326
SPARC	0.17305458768873402
ISYNA1	0.15384615384615385
DCPS	0.18181818181818182
CSTF1	0.4987179487179487
TXNDC9	0.07676767676767676
STRN	0.28634751773049644
D2HGDH	0.24444444444444444
NXNL2	0.4666666666666667
WDR31	0.8626968503937008
MTIF3	0.6464646464646465
RPP30	0.5053797468354431
RPL14	0.6512972173679258
TPI1	0.19272038712392173
RPL21	0.5963890817798194
MRPS16	0.5014150943396226
LRRC47	0.6179591836734694
GART	0.2035938903863432
EEF1D	0.844120940649496
PSMD1	0.43366251610133105
GSPT1	0.6086631814787155
RPL36	0.6170111665478736
ETF1	0.5552287581699347
EIF3C	0.6561728395061729
EIF3F	0.57689468503937
PELO	0.9037037037037037
EIF2S1	0.3495765559887082
RPL34	0.6087440824282929
RPS10-NUDT3	0.7602339181286549
TUFM	0.3915552058746394
GNB2L1	0.25790008037565043
RPSAP58	0.7972570065593322
PSMC5	0.35418427726120033
MRPL21	0.5704022988505747
MCTS1	0.5753931544865865
MRPL32	0.6541353383458647
XBP1	0.27003823677945316
MRPL19	0.5653282947567312
SRP68	0.8706228281208233
EPRS	0.20679100908656145
RPL27	0.5321660244842218
RPSA	0.39091680814940577
EIF3L	0.7519025875190258
DIRC3	0.7940771349862259
UBA52	0.08252105654162527
EIF3M	0.592503748125937
RPP25	0.49778481012658227
RPS27A	0.07729218931131138
SRP9	0.8521450459652706
ENSG00000260836	0.8439740920656951
PDCD4	0.22875816993464052
CCDC124	0.9613924050632912
RPL36A-HNRNPH2	0.9644553644553645
MRPL46	0.763181096808323
RPL36AL	0.922045387562629
SRP14	0.8943912448700411
RSRC1	0.8035087719298246
NACA	0.7607843137254902
CCT7	0.28074534161490683
MRPS9	0.5151445441300514
MRPL47	0.7279399499582986
CCT8	0.2620223271790468
MRPS18C	0.8348411529560278
PSMC4	0.3855349157206742
RPL39L	0.9167895167895168
RPS15	0.4264164496722636
PABPC1	0.15727584517393434
RPL17	0.6162253047498949
CSNK1D	0.33043922369765066
RPL12	0.5509325681492109
POLR1C	0.2473158485123658
RPP21	0.568920105355575
EEF2	0.443203433643857
RPL22L1	0.8706938976377953
RPS12	0.5612413866780621
EIF5A	0.824732229795521
RPL28	0.6253860774530767
EIF5A2	0.8928571428571429
HBS1L	0.5377814845704754
MRPS18A	0.8640463917525774
MRPS6	0.5659350625793579
EEF1G	0.38063840920983777
COX6A2	0.4967032967032967
RPS20	0.4194190570989051
MRPL1	0.5972704714640199
RPL6	0.5452515100756307
SRP54	0.6897435897435897
RPL10L	0.7819879776728209
CCT4	0.28499452354874044
TRMT112	0.24213928886276814
EIF3J	0.8182616330114135
RPS21	0.5407618697092381
DHX29	0.8323657474600871
EIF3D	0.618416581719334
EIF1	0.697968697968698
ICT1	0.5964280954284953
MRPL20	0.6167657950847267
RPS26	0.5008281824425322
RPL29	0.5920101997450063
EIF3K	0.796140350877193
RPL35A	0.5667839195979899
EXOSC7	0.39019963702359345
RPL23	0.4108683571700155
DICER1	0.16694677871148458
RPS25	0.5266246468159096
EIF5AL1	0.9378057302585604
MRPL36	0.5251955172135774
SEC61B	0.40374902874902874
HBA2	0.604040404040404
EIF3H	0.6412087912087913
RPP14	0.587516960651289
RPL35	0.4714882818331094
MRPL27	0.506782464846981
RPL22	0.6898492172281943
RPS19	0.42476091715635445
RPL10A	0.5782312925170068
EIF2D	0.8841463414634146
HBA1	0.6300211416490487
BTF3	0.8807805399625769
PLEC	0.6239651416122004
RPS2	0.3511482720178372
BTF3L4	0.8410286382232612
MRPS14	0.5516362090947726
EIF2A	0.6194503171247357
MRPS5	0.5209314495028781
EIF1AX	0.5297748123436197
MRPL13	0.48313432835820896
EEF1A1	0.37993506493506496
EIF1AD	0.7054263565891473
NPSR1	0.7534193548387097
CARS	0.5128205128205128
MRRF	0.6549960660896932
RPL8	0.4319279754062363
MRPL17	0.5034461864727714
SERBP1	0.8296052631578947
ENSG00000262660	0.743859649122807
TPT1	0.7057569296375267
IFRD2	0.9140096618357488
EIF2S2	0.4952749140893471
ABCE1	0.3846482559692324
EIF3A	0.43625462881326044
PSMC1	0.3788776577204601
RPP40	0.6015377657168702
MRPL12	0.5713689917631113
EIF2S3	0.46717538759689925
EIF3B	0.42320261437908496
DAP3	0.7012285012285012
DOCK4	0.7086984126984127
MRPL15	0.542604936047559
RPL7L1	0.6880044223327806
EIF3I	0.5581417624521072
RPL37	0.7032509973686444
MRPL11	0.5120274914089347
DENR	0.5571428571428572
SLC5A4	0.3181818181818182
CSNK1E	0.3125292192613371
EIF3E	0.6016680567139283
RPL26L1	0.7422446845590798
CCT5	0.23126232741617356
RPS10	0.5615284974093264
RPL26	0.5238095238095238
RPS17	0.5064116496413823
EEF1B2	0.6386710239651416
RPL10	0.6964622641509434
EDF1	0.4377104377104377
RPS29	0.4582468970851939
RPL17-C18orf32	0.8070806100217864
PSMC2	0.35875831485587584
RPLP2	0.762927213631439
MRPS11	0.532608695652174
EIF5	0.5324947589098532
MRPS10	0.548852077884336
MRPS12	0.5540540540540541
SRP19	0.8356532356532357
SEC61A1	0.38979184488166524
RPL15	0.48793525315264447
GUF1	0.658974358974359
RPLP1	0.8167668527264921
RIOK3	0.8707197763801537
EIF1B	0.8127721335268505
CCT2	0.24536641003706872
MRPL33	0.6389165284687672
MRPL9	0.6590339485076327
MRPL2	0.487390959555908
RPL31	0.531423158891783
SEC61G	0.537182852143482
EIF5B	0.5506987577639751
RSC1A1	0.23809523809523808
MRPL4	0.5518969718064741
RPS3	0.338074215487412
FAU	0.3696074621064905
C18orf32	0.8353548387096774
RPL9	0.40211549456832474
RPL36A	0.6956381520599855
RPP25L	0.7555555555555555
SSB	0.24434490481522955
ERN1	0.22090395480225988
POP4	0.5524193548387096
KIAA0391	0.5526881720430108
AGO1	0.1722049151955694
AGO2	0.1374947633012149
POP1	0.5968253968253968
DHX9	0.14901142753491747
ADAL	0.08333333333333333
CLP1	0.37104072398190047
AGO4	0.23974438260152545
HSD17B10	0.3
PRKRA	0.5443548387096774
ZNRD1	0.3397766323024055
NXPE3	0.5
BBS10	0.23539982030548068
SSBP1	0.12612612612612611
DGCR8	0.42375168690958165
NPM2	0.16483516483516483
B3GALNT1	0.23529411764705882
TOMM22	0.31746031746031744
DROSHA	0.17254901960784313
POLR2H	0.2281904761904762
TRIM39-RPP21	0.5757575757575758
POP7	0.5968253968253968
POP5	0.5391180654338549
AGO3	0.23974438260152545
TARBP2	0.5686274509803921
POLI	0.23255813953488372
NOL12	0.8867798867798867
EXOSC5	0.5102851799906498
NCL	0.19072225484439226
HGH1	0.9492753623188406
REXO4	0.6238859180035651
POLR1D	0.2670244484197973
ADA	0.28162124388539483
POLR3F	0.376271186440678
TTC4	0.3146341463414634
ZNF622	0.5857594936708861
WBSCR27	0.7707509881422925
PDCD2	0.0
EXOSC1	0.48509643483343073
GPATCH4	1.0
ESR2	0.15210084033613444
DHX34	0.6
ESR1	0.0809710832095399
ENSG00000258724	0.3333333333333333
CTU2	0.48366013071895425
MOCS3	0.21975806451612903
DPH3	0.3463203463203463
CTU1	0.5359477124183006
ELP6	0.34615384615384615
ENSG00000267261	0.3076923076923077
ALKBH8	0.28403361344537814
TRIT1	0.18095238095238095
ATAT1	0.0
KTI12	0.47619047619047616
ELP4	0.2536231884057971
KAT2A	0.21157684630738524
MCM5	0.29716470673111606
MMS19	0.2526427061310782
HAT1	0.33581349206349204
URM1	0.1966966966966967
IKBKAP	0.4269005847953216
DPH2	0.45454545454545453
KAT6A	0.39398907103825137
ELP2	0.38571428571428573
ELP5	0.5714285714285714
DPH1	0.5272727272727272
KAT2B	0.1573625993778085
GPATCH8	0.6296296296296297
FAM199X	0.0
CRNKL1	0.49205569205569205
NUDCD1	0.2777777777777778
DDX59	0.16666666666666666
CCDC94	0.6870056497175141
LRIT2	0.2
PRPF19	0.23673350770124962
FANK1	0.0
TFIP11	0.4092071611253197
UROS	0.5641025641025641
PPP1CA	0.08677248677248678
TRIM28	0.1753639417693169
SRSF1	0.22217990224084302
PPP1CC	0.08948728410172718
SIPA1	0.14285714285714285
PDXK	0.2222222222222222
NSUN5	0.17857142857142858
PPP1CB	0.1383442265795207
DNAJC9	0.6374269005847953
POLR3K	0.39025974025974025
CSTB	0.12087912087912088
YTHDC2	0.17567567567567569
TMED2	0.28808446455505277
DNAJC2	0.3504273504273504
C9orf114	0.5047619047619047
TIMM22	0.41120507399577166
BRD4	0.15063063063063062
SMTNL1	0.5512820512820513
THADA	0.15789473684210525
DHX35	0.574390243902439
FAM73B	0.0
C17orf97	0.0
BRD3	0.21978021978021978
TRMT10A	0.47186147186147187
PRMT1	0.18516731016731017
CECR1	0.3787878787878788
GAMT	0.5579831932773109
ARMCX3	0.3
TRMT5	0.28520499108734404
LRRC19	0.7
DUS4L	0.4166666666666667
DUS1L	0.6966666666666667
TRMT2B	0.9523809523809523
TMEM214	0.14285714285714285
ZCCHC10	0.5
TRMT13	0.5
ADAT3	0.45263157894736844
PRMT8	0.2727272727272727
IMMP2L	0.1111111111111111
N6AMT1	0.22522522522522523
PRMT3	0.2222222222222222
TRMT2A	0.6761904761904762
KIAA1456	0.3333333333333333
AFF2	0.3333333333333333
CUL4B	0.2647498132935026
AKAP4	0.11594202898550725
DPH5	0.22529644268774704
GTF3C6	0.4
AMD1	0.23976608187134502
POLR2E	0.17254901960784313
WDR55	0.7142857142857143
AAMP	0.4307692307692308
KIAA1919	0.22857142857142856
DHODH	0.28654970760233917
TFAP2A	0.145748987854251
NPM1	0.10554052129326306
NSUN7	0.14285714285714285
TRDMT1	0.1282051282051282
PPRC1	0.43636363636363634
CHD4	0.2653000149633398
HSP90AA1	0.057884652040007624
AKT1	0.07071743726042297
PPP2R5D	0.17925247902364608
MVP	0.1
PRKCA	0.0850560398505604
TNKS	0.19128787878787878
PARP4	0.14545454545454545
EIF4B	0.23833943833943835
TERF1	0.25175983436853
CTPS1	0.2422077922077922
NOP16	0.5890151515151515
NOL9	0.42857142857142855
DNAJC21	0.2644927536231884
DUSP12	0.5735294117647058
MDM2	0.09745893487877645
TP53	0.04419489431155964
SMARCA4	0.13552440052095305
ELAC1	0.35555555555555557
XPO1	0.09759093056211621
DIS3	0.3574660633484163
NXF1	0.26819221967963386
WDR6	0.3619047619047619
RANBP6	0.6
ELAC2	0.21052631578947367
TNKS2	0.18783068783068782
SLC35G1	0.3
KAT7	0.313953488372093
INPP5A	0.2645161290322581
PLCE1	0.20689655172413793
GPN3	0.5011494252873563
HEATR3	0.6
RPIA	0.23361344537815126
CTPS2	0.33669354838709675
DDB1	0.16281715781089998
CDT1	0.32670916135483064
DHX30	0.19047619047619047
EXOSC6	0.5282392026578073
DIS3L	0.5359848484848485
EXOSC9	0.49491525423728816
EXOSC3	0.3870056497175141
EXOSC4	0.4423558897243108
PUS3	0.39215686274509803
PUS1	0.20504201680672268
RPUSD2	0.42424242424242425
TARBP1	0.3333333333333333
SHQ1	0.6153846153846154
TRMT44	0.6
PUS7L	0.21052631578947367
PUS10	0.3939393939393939
TRMT10B	0.6376811594202898
FAM160B1	0.0
MAP7	0.0
SBDS	0.46190476190476193
LARS2	0.49714285714285716
MRPL43	0.7388369678089304
LARS	0.41818181818181815
POLR2B	0.16238741766366446
SEC61A2	0.4919011082693947
TARS2	0.7936507936507936
MRPL24	0.6000326637269312
FTH1	0.2571428571428571
MRPS15	0.5526332308078589
EFTUD1	0.8
POLR2C	0.19320821040738184
MRPL3	0.559418314019541
ALG9	0.2934472934472934
TARS	0.6389811738648948
TNPO1	0.19402985074626866
FDXACB1	0.6257309941520468
XRN1	0.17390350877192984
TARSL2	0.7379679144385026
MRPS2	0.5542217867058631
EIF2S3L	0.5047619047619047
MRPL22	0.6084291187739463
SYNCRIP	0.28541374474053294
QARS	0.4139825218476904
EDC3	0.3541666666666667
ENSG00000229117	1.0
UBB	0.063782421505828
GDPD4	0.0
NUFIP2	0.5255255255255256
ABCF1	0.6238095238095238
SLC25A5	0.2233285917496444
LARP4B	0.8768472906403941
SMKR1	0.7060957910014514
NR0B1	0.3348751156336725
MKI67	0.5731889469753547
LEPROTL1	0.16666666666666666
NRDE2	0.19444444444444445
TBC1D12	0.3333333333333333
PLEKHS1	0.2857142857142857
MRPL53	0.8834209268991877
DDX60	0.5960960960960962
DHX36	0.1978021978021978
CNRIP1	0.0
FAM207A	1.0
POLR3D	0.44847605224963716
EXOSC8	0.44646464646464645
DNTTIP1	0.2
DNTT	0.23376623376623376
FAF1	0.21906116642958748
NRM	0.09090909090909091
SLU7	0.5155771195097038
ZNHIT6	0.44761904761904764
NLRP6	0.7575757575757576
CASP5	0.43386243386243384
TRIM33	0.4337121212121212
NLRP1	0.47619047619047616
GSDMD	0.6257309941520468
RNASEL	0.6861952861952862
NLRC4	0.28520499108734404
NLRP3	0.1655367231638418
CASP1	0.14873949579831933
DDX3X	0.1465863453815261
SLC34A2	0.15151515151515152
GADD45A	0.2396825396825397
USP36	0.3333333333333333
NLRP9	1.0
CARD8	0.47368421052631576
MAVS	0.19151846785225718
AIM2	0.4633333333333333
PYCARD	0.28520499108734404
POLE3	0.2889901723401225
MPHOSPH6	0.8771929824561403
NCBP1	0.1724993111049876
RQCD1	0.38461538461538464
NCBP2	0.18541345659989728
WDR61	0.30853658536585366
ALYREF	0.29357484620642516
TTC37	0.7428571428571429
PPWD1	0.782608695652174
PAPD7	0.18226600985221675
ZCCHC7	0.6608187134502924
MPP6	0.3235294117647059
PABPN1	0.3520164046479836
PAPOLG	0.3333333333333333
CNOT2	0.4189189189189189
SETX	0.14564564564564564
PAPOLA	0.5391156462585034
ZFC3H1	0.23809523809523808
DIS3L2	0.3563218390804598
CNOT4	0.2912513842746401
DBR1	0.2777777777777778
SNW1	0.24614779874213835
ZCCHC8	0.45588235294117646
IPO7	0.3442028985507246
SRRT	0.31825037707390647
PAPD5	0.3047619047619048
RBM7	0.5146198830409356
ATP5H	0.3935238095238095
EIF3CL	0.714975845410628
ZNF7	0.0
ZNF16	0.0
TCEB3	0.5091575091575091
ADRM1	0.5143638850889193
RNF32	0.14285714285714285
SMARCD2	0.5064102564102564
LMBR1	0.2
RBM33	0.14285714285714285
EIF4A2	0.34615384615384615
NUP35	0.5447524752475248
RBM17	0.6024955436720143
RNPC3	0.5718816067653277
WDR77	0.26741110784601824
NUP50	0.48284063880394157
NUP205	0.5253920836445108
NUP62	0.3454947484798231
DUT	0.2246376811594203
LSM1	0.37682926829268293
ZCRB1	0.45803698435277385
POLR2A	0.10894763599389934
NUPL2	0.4948453608247423
HNRNPL	0.45854341736694676
NCBP2L	0.5261538461538462
PCBP1	0.43133696309739866
SLBP	0.32098765432098764
NUP107	0.419187675070028
SUMO1	0.10793168201734776
NUP155	0.4605855855855856
RBX1	0.10910305544812067
ISY1	0.8342857142857143
SRSF2	0.2910403772472738
ILF2	0.4360613810741688
CWC15	0.5372807017543859
SEH1L	0.3129139072847682
HNRNPH1	0.4018232819074334
LUC7L	0.45665961945031713
ZRSR2	0.5238095238095238
DDX39B	0.3097142857142857
SMNDC1	0.5687103594080338
TARDBP	0.32344292969794175
PRPF40B	0.4910015649452269
POLR2I	0.28019749603244576
GEMIN7	0.7012987012987013
GEMIN6	0.7454545454545455
HNRNPA3	0.7160037002775208
BUD31	0.5875893769152196
ISY1-RAB43	0.7864823348694316
POLR2K	0.2674832644922376
RBMX	0.5552308591466978
LUC7L2	0.8614718614718615
HNRNPAB	0.5151515151515151
PTBP1	0.31373626373626373
SMIM15	0.2
SYMPK	0.2980003882741215
HTATSF1	0.4728682170542636
CGI-74	0.5945945945945946
CWF19L2	0.7859848484848485
TPR	0.32572203107079556
ENSG00000160201	0.46128364389233956
GEMIN2	0.6387978142076502
MATR3	0.3841313269493844
GEMIN4	0.657510227936879
MAGOH	0.3633087633087633
PHAX	0.6545454545454545
PSMB6	0.5742471443406023
BCAS2	0.6712962962962963
NUP214	0.3111111111111111
CACTIN	0.9048780487804878
POLR2J	0.2745732255166217
NUP43	0.481654047757717
SRSF9	0.4334410813987658
SDE2	0.8925802879291251
SMN1	0.4274193548387097
CPSF3	0.33178023684721414
SEC13	0.17781069827033952
PRPF40A	0.4244306418219462
SRSF6	0.3700601374570447
YBX1	0.16199376947040497
GEMIN5	0.7155388471177945
SNRNP48	1.0
NUP133	0.4996265870052278
U2SURP	0.5393939393939394
CDC40	0.3937844217151849
NUP153	0.28336824465856725
CLNS1A	0.5982905982905983
AQR	0.6078600114744693
POM121	0.44601051122790253
TAF15	0.45214172395557906
RBM14	0.7011764705882353
POM121C	0.47880490296220635
PPIL1	0.6801093643198907
SNRNP27	0.8888888888888888
HNRNPM	0.3818348204072295
ENY2	0.21845318860244234
SRSF3	0.3397073736056787
NUPL1	0.5225515463917526
