nodeName	Eigenvector
MPHOSPH10	0.051513845287635515
RPS11	0.08870082387393324
WBSCR22	0.030889157246653087
SNRPD3	0.00793692055886542
EMG1	0.04562433289199781
TRMT1L	0.012084777519207507
DKC1	0.038918154186809495
PES1	0.05408803069490826
PDCD11	0.0714185249727157
BYSL	0.06272352744349591
RRS1	0.0517719779322784
MYBBP1A	0.02780986153530273
UTP14C	0.04645828034296892
WDR46	0.05304834486589119
BMS1	0.05200537850522057
ENSG00000257411	0.03779245904820354
WDR36	0.05311251524096528
DDX31	0.035463449812608766
FBLL1	0.04636627751589253
DQX1	0.017237661652574437
EXOSC10	0.027262409591903007
RCL1	0.04002171369341316
DDX17	0.014811549869254419
RTCA	0.03340002563750329
RPS9	0.08815343132213767
NHP2L1	0.06515836937718988
WDR12	0.05172750796615658
GTPBP4	0.06304959923513026
TERT	0.003946426876946
NSUN2	0.020831503484554
HNRNPU	0.004397232323454961
POLR3B	0.019541664916331577
DCAF13	0.05135960088824183
NIFK	0.05854651877035292
RRP36	0.034563754180037064
WDR3	0.05410128867834405
DDX49	0.05074627302973012
FTSJ3	0.04879999823259054
RIOK1	0.025824133249935762
BRIX1	0.04733393859291795
NHP2	0.06347571873940423
PWP2	0.04742172067534973
UTP14A	0.047167681005743534
NOP56	0.06358772493865571
DDX27	0.04257684016702889
WDR4	0.013755750530428303
KRR1	0.04987804605132479
FKBP15	0.02513420003193144
TRMT61A	0.010248552879922839
MARS	0.011574450734516295
DDX47	0.045119740184070424
RPS5	0.0898591386457759
RPS8	0.08470700988909845
VCAN	0.00059939093540681
WDR43	0.05567496581814819
NLE1	0.03689551736760762
ESF1	0.0366608028292255
HNRNPC	0.006393159263517108
LYAR	0.06640214227041101
NOP10	0.012767918119339937
NOL10	0.05405821854112986
DDX52	0.04907145038513894
TSR1	0.05965592656114508
IMP3	0.08323650281578389
RPS15A	0.08596640803507642
UTP15	0.05205921349161282
IMP4	0.05350458104629504
SDAD1	0.045747730935311585
RRP9	0.05501895819351033
POLR1B	0.04983597827645464
RRP7A	0.03914582248530227
NOLC1	0.025334297736216625
PPAN-P2RY11	0.025232566860149783
EIF4G1	0.02593523058920311
CAPRIN1	0.0007182062985270589
ENSG00000276612	0.03743428090569201
RPS24	0.0815351625998719
DDX18	0.0417311246692934
TRMT6	0.033033806877291925
DDX10	0.04156320057055487
CEBPZ	0.034268379767230746
NOP58	0.058289626733086214
PA2G4	0.06469266936669936
URB1	0.01800115958921568
TRMT61B	0.0037035523193831112
KCTD19	0.03105530132707332
HEATR1	0.048669852130707146
DDX51	0.032932464951920995
WDR18	0.031014067449397345
RPS3A	0.08306535176346086
DIEXF	0.04942586754857048
WRAP53	0.0037837501937943675
MRTO4	0.09168484252245039
SUN1	0.0004816593260502914
FCF1	0.036428410007156256
GCN1L1	0.006590004858769475
DDX5	0.017193463858556704
PAK1IP1	0.03508900029909014
NVL	0.025229503620665155
POLR3C	0.017315284429726737
NSA2	0.08886988193507953
LSM3	0.0036241054099378366
CWC27	0.002639870406488374
RNF113A	0.001999987894068509
KMT2A	0.003370510102874228
TAF1	0.0018074295106397624
SNRNP40	0.006034125153612624
XRN2	0.018505392785957298
RPGR	0.0002665298744086186
RBM42	0.0017154955373902515
SNRPG	0.007899882370853206
PHF20	0.0010402512289249995
MFAP1	0.001981147899841539
DHX16	0.0024074618377397912
LSM5	0.0019952980585744426
SENP3	0.0033994342695143386
PELP1	0.002564286378785784
AAR2	0.001141365810956626
CWC22	0.0032863678603531404
RBMX2	0.0020213049402313414
PRPF3	0.0020653799976364114
GCHFR	0.00011674923892348365
TAF9	0.005095426240881974
KAT8	0.0017618528563108444
SNRPN	0.0025545729442304
E2F6	0.0012308682705929651
SF3B3	0.0031256489962657734
RBM25	0.003428705659395356
TFPT	0.0008232462385501693
SF3B2	0.0031847893346279546
PHF5A	0.0030397268113608895
LSM4	0.002298647495165378
RBBP5	0.004433962894253092
EYS	0.00011398174906434733
DAW1	0.0006890702481964813
TUT1	0.00022887383217240874
RNF2	0.0024489556787823785
IMPDH1	0.001318081469742032
DHX38	0.0024815514762655958
LSM10	0.0017711468615679256
CNOT3	0.0016538859684316317
BUD13	0.002394467571021653
ZMAT2	0.0017117604724075602
LSM6	0.0022608816863244163
C17orf49	0.000806195241232602
LAS1L	0.00430669149970006
SF3B1	0.004630698067544005
SNRPC	0.0028816476064025803
DHX8	0.004383710736858456
IK	0.0016212238849173494
SART3	0.0007742383058932105
HNRNPH2	0.0013040105911387334
SNRPA1	0.006005500778729024
SF3B4	0.002841656074011723
CTNNBL1	0.001633988458934536
SNRPA	0.0027795226528088447
SF3B5	0.0031029402619521984
PPIH	0.0018856419544363242
XAB2	0.0027798075760537316
CD2BP2	0.0008930617109646981
EFTUD2	0.02832826538553813
PRPF4B	0.001767447320591695
LSM2	0.0024238484390143584
SRRM2	0.0024072393042720306
TEX10	0.025126121160092302
MEPCE	0.0007071351429184387
WDR5	0.0050241002541707444
SF3A2	0.002999781728058092
PRPF4	0.002200155038539994
DDX23	0.002762332149055156
NFYB	0.0008538896077092289
ZNHIT3	0.0015207697612196753
TAF4	0.0014676946046637968
SMU1	0.001737974687336688
SF3A3	0.0026451562167420545
CHD8	0.001086186036746996
HAUS3	0.0001236713643320645
SNRPB2	0.002767386641434994
WBP4	0.001665163621201481
SART1	0.0027605923394293796
AK6	0.0030451797435152674
RBM22	0.0020646061824112706
HCFC1	0.002924759056537239
RUVBL2	0.006286951531766995
CDC5L	0.004049644018242039
PRPF38A	0.0021412545753466744
RP9	0.00023421719984131128
RBM4	0.0009778065972522627
PRPF18	0.0015279119506152155
MAGOHB	0.0029794139725842334
MCRS1	0.0019806999340274945
TAF7	0.0016186074954061282
SNRNP200	0.004552012351541747
SNRPD1	0.005971125237565013
NUFIP1	0.0025155424758826804
PRPF8	0.004459701739294721
KANSL1	0.0007574210428762714
LSM7	0.001980610907468604
SNRPF	0.006806730736199032
MAX	0.0021134764137599356
RUVBL1	0.012849510781151503
SNRPD2	0.010314506275836147
USP39	0.0016158864766667679
PRPF6	0.002980335954755513
SNRNP70	0.0031318939715764132
ENSG00000267140	0.0008916985861107963
UBL5	0.0020539831680614056
MGA	0.0007761522841600539
TAF6	0.0018065902435807834
SF3B6	0.0026511382295276863
SNIP1	0.0021963820385163357
TXNL4B	0.002132930372694827
TXNL4A	0.001768632096821636
LSM8	0.00232701519061228
SF3A1	0.0026884368199394156
NAA38	0.0012577194110090807
INO80C	0.0008860968437018369
NSUN4	0.008666640163688519
SLC25A36	0.0019130016369833195
H1FX	0.001270251369064739
NAF1	0.013674771571264243
RPL23A	0.07518909608628872
RPLP0	0.07282687105248913
BCCIP	0.020486594063134102
EIF6	0.04976752663901193
RPL24	0.06079630072759321
CMSS1	0.012498406390513764
ENSG00000271786	0.019967789396478173
RIOK2	0.04401283612842804
RRP15	0.03170962792843127
NSUN3	0.008360048045542332
C7orf50	0.004418192908068936
DDX21	0.013072020949046442
RPL5	0.08045722051606606
DDX50	0.0029465159720886884
TRUB2	0.0031112822336455902
SURF6	0.030217798920941803
ZNF593	0.032139417057254906
METTL1	0.011378752394638592
TFB2M	0.03309881366745994
EIF4A1	0.03328811377296517
DOHH	0.012763958953051656
NSUN6	0.020239338229595987
LTV1	0.04915974589864111
PINX1	0.02460216403673359
RPL18A	0.06878304346290796
RPL3L	0.06029605666300281
RPL32	0.06271383777210351
C1D	0.005177341669736527
RPL7	0.06510790487796554
RPL4	0.07211155220092345
RPL30	0.0662766373505365
DTD1	0.00047323271643590715
RPL3	0.07512059865205992
EIF3G	0.038448299114757806
RPL39	0.05188853613439849
RPL13	0.06651791704454045
RPL19	0.06543030958152522
RPL13A	0.06992914603934247
RPL18	0.06485756638474183
RPL11	0.07724053192236312
RPL7A	0.0623946909500589
RPL38	0.06254410818281851
RPL27A	0.07300335515849389
FTSJ1	0.008185288436711503
ABT1	0.02804200653190779
AVL9	0.00037753633882747935
PTEN	0.00808110219430061
GLTSCR1	0.000528710748124328
RPL37A	0.0646529826432441
AGL	0.00034850767571626144
MAPK3	0.004330013886481991
PPP1R7	0.0002566629600130618
STRN3	0.0013853362980714601
PDIA4	0.0009382216018925042
SUOX	0.0005474607567097074
SPARC	0.00029504874182108217
ISYNA1	0.00014424879968659714
DCPS	0.00034304523373864405
CSTF1	0.0006424367674559714
TXNDC9	0.001162943547019351
STRN	0.0015184443736799608
D2HGDH	0.0001351235772179155
NXNL2	0.0001449016903299395
WDR31	0.05097858821531915
MTIF3	0.014965647302285355
RPP30	0.023814947515230063
RPL14	0.05890912158841745
TPI1	0.0015396213350144117
RPL21	0.0630975532341788
MRPS16	0.035966794994810765
LRRC47	0.01892457784183986
GART	0.022320732265204462
EEF1D	0.03796772242071494
PSMD1	0.015522969573624198
GSPT1	0.036606150238658534
RPL36	0.060508232399414136
ETF1	0.0449820455794759
EIF3C	0.02417008862208272
EIF3F	0.040105841530132594
PELO	0.03374723111185185
EIF2S1	0.04167959834435613
RPL34	0.0630208782114482
RPS10-NUDT3	0.05479113584110757
TUFM	0.03035993379089493
GNB2L1	0.06589052867851601
RPSAP58	0.04697075457409832
PSMC5	0.02809040782478842
MRPL21	0.03334618828716895
MCTS1	0.01787250689263711
MRPL32	0.0325423106356101
XBP1	0.04024137058462525
MRPL19	0.033857480303591585
SRP68	0.037213087692075646
EPRS	0.04427346251313526
RPL27	0.06263483772025033
RPSA	0.06593792437366841
EIF3L	0.023687914676375068
DIRC3	0.0520333943774086
UBA52	0.06692659806005993
EIF3M	0.036828503877972874
RPP25	0.02384958142184745
RPS27A	0.07007895719852392
SRP9	0.03683731731673708
ENSG00000260836	0.05081999917323056
PDCD4	0.0022996373453740065
CCDC124	0.03520569773253733
RPL36A-HNRNPH2	0.04497677457974483
MRPL46	0.0195928670179304
RPL36AL	0.04610931817402203
SRP14	0.03625372623104173
RSRC1	0.043745786254789566
NACA	0.0363250404844316
CCT7	0.03530555448270685
MRPS9	0.03808300130508608
MRPL47	0.020130094804932625
CCT8	0.024497430409638393
MRPS18C	0.01579397328238962
PSMC4	0.02327295124605889
RPL39L	0.04350672364217989
RPS15	0.0730884333910975
PABPC1	0.024719065134457215
RPL17	0.06144184238922847
CSNK1D	0.020584170710460748
RPL12	0.06430329968326039
POLR1C	0.04550258499169068
RPP21	0.02089224753246903
EEF2	0.0546712750539589
RPL22L1	0.05002669083194139
RPS12	0.060912561326863984
EIF5A	0.0338220517378634
RPL28	0.06072303093869487
EIF5A2	0.026343749770938105
HBS1L	0.035439877783122097
MRPS18A	0.016754651480442646
MRPS6	0.03565179216077574
EEF1G	0.05227733104427358
COX6A2	0.0069604029844965885
RPS20	0.07272888011039058
MRPL1	0.05026616485862248
RPL6	0.06262411146207741
SRP54	0.03898358754605913
RPL10L	0.04857045875532514
CCT4	0.03553370782906043
TRMT112	0.01888018117897674
EIF3J	0.021909256696862046
RPS21	0.06427277370419127
DHX29	0.022155755649837586
EIF3D	0.03576213857663413
EIF1	0.02321886002367277
ICT1	0.021069874269430862
MRPL20	0.031112080555992933
RPS26	0.06738474262430134
RPL29	0.05852175594929713
EIF3K	0.02694465405367682
RPL35A	0.06439592446284076
EXOSC7	0.009881575713496904
RPL23	0.0724462325807718
DICER1	0.01992650297969159
RPS25	0.0655119048833739
EIF5AL1	0.026118719642414502
MRPL36	0.03678890240767246
SEC61B	0.03891245763729766
HBA2	0.01557139292743855
EIF3H	0.03491991001947358
RPP14	0.02097881610006743
RPL35	0.06882972799974599
MRPL27	0.03448421166606694
RPL22	0.05808695012650297
RPS19	0.0803792947289253
RPL10A	0.0638165173716873
EIF2D	0.018629676404158024
HBA1	0.015570144444840736
BTF3	0.035397984251312485
PLEC	0.046989256363571215
RPS2	0.0827972823741527
BTF3L4	0.02550522978883233
MRPS14	0.05324869886922158
EIF2A	0.014405752140997952
MRPS5	0.05663062054152319
EIF1AX	0.03279751591307626
MRPL13	0.05615935949186537
EEF1A1	0.04378704188924766
EIF1AD	0.01826525166419961
NPSR1	0.05237148976156511
CARS	0.037565406408008845
MRRF	0.029345981610774334
RPL8	0.07329499772908707
MRPL17	0.036933827109855245
SERBP1	0.03579188595532718
ENSG00000262660	0.02824424862983718
TPT1	0.046043807874598566
IFRD2	0.024857499291593876
EIF2S2	0.024933911211771784
ABCE1	0.0555868346550043
EIF3A	0.026531764743789026
PSMC1	0.021970104075484866
RPP40	0.02116876417869944
MRPL12	0.03293942849008965
EIF2S3	0.03461920434007312
EIF3B	0.042701809963617145
DAP3	0.018187948594665295
DOCK4	0.04470024410201417
MRPL15	0.05296140218777535
RPL7L1	0.05518685429197714
EIF3I	0.04353570947839374
RPL37	0.05184307276902178
MRPL11	0.05599368819825728
DENR	0.018112979451761872
SLC5A4	0.0006311301944907063
CSNK1E	0.020477369502509113
EIF3E	0.03469693053803727
RPL26L1	0.05541374047965559
CCT5	0.032703157057099023
RPS10	0.05995303480802707
RPL26	0.06594457935918284
RPS17	0.06500887216560508
EEF1B2	0.04359728484822917
RPL10	0.05440061850747798
EDF1	0.01858473647770976
RPS29	0.06973694883059262
RPL17-C18orf32	0.050091984329416105
PSMC2	0.025462542462213196
RPLP2	0.050112040703722105
MRPS11	0.05278844395193823
EIF5	0.01251672234950614
MRPS10	0.054818557034406024
MRPS12	0.05534116594692715
SRP19	0.03812221879918426
SEC61A1	0.04598602121953522
RPL15	0.07055136314427218
GUF1	0.014313888963681248
RPLP1	0.05004971800230082
RIOK3	0.02064817848478723
EIF1B	0.020522878877016527
CCT2	0.03349430812223509
MRPL33	0.03344883380810155
MRPL9	0.03336627910924803
MRPL2	0.05358051989758752
RPL31	0.06355070527146779
SEC61G	0.0396823578811834
EIF5B	0.0534742401679853
RSC1A1	0.0007009979376483323
MRPL4	0.04888537937253673
RPS3	0.07344147296866753
FAU	0.06261927277165306
C18orf32	0.04913434631417408
RPL9	0.07333867503245889
RPL36A	0.05415080582327558
RPP25L	0.0012490011499826984
SSB	0.008901634421028665
ERN1	0.003691972871048774
POP4	0.0021366049427374682
KIAA0391	0.0016606194814665115
AGO1	0.00354341286326026
AGO2	0.0043060072251833725
POP1	0.004738590453409339
DHX9	0.014308711338045337
ADAL	0.0007389983065498412
CLP1	0.0019728265002479034
AGO4	0.0036335599013614384
HSD17B10	0.0018646231307201237
PRKRA	0.0024942060617753185
ZNRD1	0.0174890229833447
NXPE3	0.0004089457292398734
BBS10	0.022259948176779926
SSBP1	0.0034146221422358047
DGCR8	0.002401865020623053
NPM2	0.001787961546324416
B3GALNT1	0.0008487117793410363
TOMM22	0.0017378309645283835
DROSHA	0.008655405012257813
POLR2H	0.008076986825597904
TRIM39-RPP21	0.0010264243044635268
POP7	0.004751899611780198
POP5	0.004924208778391958
AGO3	0.0037048513841824327
TARBP2	0.002092313888792722
POLI	0.003950450251701723
NOL12	0.026049203735160457
EXOSC5	0.0209548591926015
NCL	0.021283640817870483
HGH1	0.008171267266830162
REXO4	0.009496152596666313
POLR1D	0.01966768668058501
ADA	0.007147610035538707
POLR3F	0.005481877197391826
TTC4	0.007976247310786614
ZNF622	0.028425122230668332
WBSCR27	0.007913237577193163
PDCD2	0.0010336609931838215
EXOSC1	0.01208554863826649
GPATCH4	0.005254791332258351
ESR2	0.0016800249990281298
DHX34	0.0013155666986499157
ESR1	0.005601597658462593
ENSG00000258724	0.002507106770409759
CTU2	0.00047351426762289424
MOCS3	0.00035373963541127193
DPH3	0.0005776232942900206
CTU1	0.00031170926026972116
ELP6	0.00010745318273822622
ENSG00000267261	0.0001422535717979485
ALKBH8	0.0014250418555845287
TRIT1	0.0004793447443731926
ATAT1	8.733051545858108e-05
KTI12	0.00011753771864967592
ELP4	0.00010750167085522532
KAT2A	0.003988643921127054
MCM5	0.002568140459672719
MMS19	0.0007957398495542601
HAT1	0.0014567148887272864
URM1	0.0009100757071664133
IKBKAP	0.0016045342806665624
DPH2	0.0004094940640002393
KAT6A	0.0011629419669227968
ELP2	0.0010639167693353875
ELP5	6.249410868791877e-05
DPH1	0.0004224673587931919
KAT2B	0.005634487093873019
GPATCH8	0.0012600569608888284
FAM199X	0.00017189298012488217
CRNKL1	0.0027810899286883615
NUDCD1	0.0004729249505969954
DDX59	0.000566234608639291
CCDC94	0.001798114317282595
LRIT2	0.00013821841997053376
PRPF19	0.005754305993659378
FANK1	0.00018919914411353957
TFIP11	0.0022422691263228084
UROS	0.00026026357573898334
PPP1CA	0.0023080958624059457
TRIM28	0.0022666526535726366
SRSF1	0.00512395864454987
PPP1CC	0.002175257969591013
SIPA1	0.00025396267741177825
PDXK	0.00028052116856007973
NSUN5	0.0013907866922371682
PPP1CB	0.0016806141373388215
DNAJC9	0.0005393551802037844
POLR3K	0.00325950187568064
CSTB	0.000569550786871104
YTHDC2	0.0029921632268825517
TMED2	0.0007249034835468706
DNAJC2	0.0015622755704833712
C9orf114	0.0038455505081640704
TIMM22	0.0007202523440017914
BRD4	0.0017584810649147178
SMTNL1	0.003427439967389248
THADA	0.0011202842736385745
DHX35	0.0016978583108160164
FAM73B	0.00048772854877009327
C17orf97	0.00030460633901254115
BRD3	0.00044442103494515405
TRMT10A	0.0014600420294495213
PRMT1	0.005613447710960444
CECR1	0.0003770533619813347
GAMT	0.009961033014183013
ARMCX3	0.0001983408955131322
TRMT5	0.0014983199401268584
LRRC19	0.00019286992201351244
DUS4L	0.00043343183406747087
DUS1L	0.006505221872340155
TRMT2B	0.005387556456134523
TMEM214	0.0008353534065844177
ZCCHC10	0.00020254766095450366
TRMT13	0.00017520773533447428
ADAT3	0.0012046466601401654
PRMT8	0.0014704680207347017
IMMP2L	0.0002153103291338715
N6AMT1	0.0018656392470918321
PRMT3	0.0019345473017517722
TRMT2A	0.006089552887466545
KIAA1456	0.0002897215480895127
AFF2	4.84139346181063e-05
CUL4B	0.0022187438344927245
AKAP4	0.00018242114560510137
DPH5	0.0030627561008183452
GTF3C6	0.00048498604485091066
AMD1	0.0006970350795608093
POLR2E	0.008874879249665738
WDR55	0.002278667256149726
AAMP	0.007110752537194609
KIAA1919	0.0005165000555174798
DHODH	0.0033939888849438527
TFAP2A	0.0009346252114820732
NPM1	0.008884341139974524
NSUN7	0.0010968979760848003
TRDMT1	0.0007860352483369373
PPRC1	0.0008505356618776357
CHD4	0.003088074841697417
HSP90AA1	0.014859587196382
AKT1	0.006966144804351153
PPP2R5D	0.0015755965067763902
MVP	8.897339736711728e-05
PRKCA	0.0024575395200682115
TNKS	0.0014357065331046248
PARP4	6.94984720357125e-05
EIF4B	0.015036038068557621
TERF1	0.002747698911131151
CTPS1	0.009398891248742075
NOP16	0.008556443379010324
NOL9	0.001675345891431542
DNAJC21	0.004659373252592475
DUSP12	0.00532209982140477
MDM2	0.010970572010416157
TP53	0.01709953018553983
SMARCA4	0.00381842722990189
ELAC1	0.0018524021108775879
XPO1	0.004710073644522608
DIS3	0.005954192197046607
NXF1	0.004065901058613915
WDR6	0.0027419179539396365
RANBP6	0.0004989204583134663
ELAC2	0.0028102011934199892
TNKS2	0.0015677959312721064
SLC35G1	0.0002822219618474261
KAT7	0.001197761882834863
INPP5A	0.0004142879660403093
PLCE1	0.0005469605552125586
GPN3	0.0026238280693659266
HEATR3	0.0014756849589050581
RPIA	0.0019056432356877727
CTPS2	0.0035058840186645993
DDB1	0.0039608802771005066
CDT1	0.0028420082482150896
DHX30	0.0007542497206580181
EXOSC6	0.005950379422045172
DIS3L	0.003641386830369732
EXOSC9	0.011878610912100889
EXOSC3	0.009296166292772622
EXOSC4	0.009847083391164654
PUS3	0.0009937144696332064
PUS1	0.003032932449341794
RPUSD2	0.0006344775893721673
TARBP1	0.002050204815807793
SHQ1	0.0026405271345707215
TRMT44	0.0005137277514603379
PUS7L	0.0012694107602044152
PUS10	0.0007938994712403552
TRMT10B	0.004656284855873874
FAM160B1	0.0004620779651773974
MAP7	0.0007046334997335647
SBDS	0.007668765703709899
LARS2	0.0021654174663473134
MRPL43	0.020787182890738918
LARS	0.0030296764988646
POLR2B	0.016312165762390068
SEC61A2	0.02265367694510248
TARS2	0.001802461191886379
MRPL24	0.04654433140353527
FTH1	0.00798958340078843
MRPS15	0.05191712941471365
EFTUD1	0.014369007071601927
POLR2C	0.026278263563323037
MRPL3	0.04654494226795603
ALG9	0.0052587901244625646
TARS	0.00228246866063631
TNPO1	0.0016788699727809779
FDXACB1	0.00804108942056389
XRN1	0.008492699226613592
TARSL2	0.0015310528188073344
MRPS2	0.04286745126807888
EIF2S3L	0.010313106324135159
MRPL22	0.03974880914311682
SYNCRIP	0.014427573447367932
QARS	0.02443430147307276
EDC3	0.0011867413358632756
ENSG00000229117	0.008946928581052551
UBB	0.019657165901424058
GDPD4	0.0006516594267233281
NUFIP2	0.011347827326095577
ABCF1	0.01031113051410821
SLC25A5	0.006483186025032848
LARP4B	0.00972492673940116
SMKR1	0.0233389600546959
NR0B1	0.01145756967186688
MKI67	0.002046918803240527
LEPROTL1	0.00029054012681318587
NRDE2	0.0009863758392802122
TBC1D12	0.0002959308784387778
PLEKHS1	0.00023583760145700703
MRPL53	0.014004211866508388
DDX60	0.000489796711579122
DHX36	0.0007005900877340443
CNRIP1	0.00047167377340670455
FAM207A	0.0015439399427846449
POLR3D	0.004811619106500816
EXOSC8	0.005199315672322934
DNTTIP1	0.00032575255195997995
DNTT	0.0007126759548110626
FAF1	0.0013344366842953852
NRM	0.000533609887444755
SLU7	0.002339294297068814
ZNHIT6	0.001887073485664592
NLRP6	0.00048448075963213055
CASP5	0.0009662595158374648
TRIM33	0.0017601076003250012
NLRP1	0.0003329091978961379
GSDMD	0.0003253999861396809
RNASEL	0.0008787600551682387
NLRC4	0.0007921840604100496
NLRP3	0.0008973077343161527
CASP1	0.001577391617771579
DDX3X	0.007723243958970019
SLC34A2	0.00021528693902065404
GADD45A	0.001041427164204762
USP36	0.0005372241522933928
NLRP9	0.00027400872901716495
CARD8	0.00033119205018075854
MAVS	0.0016832533803478468
AIM2	0.0003579333119995707
PYCARD	0.0004037077919654193
POLE3	0.0016996011658920603
MPHOSPH6	0.0011078478018254584
NCBP1	0.005313039681202084
RQCD1	0.001361366291998107
NCBP2	0.004354238711314474
WDR61	0.00421794606375606
ALYREF	0.004031555128644341
TTC37	0.0015182034207714466
PPWD1	0.0015605205574041167
PAPD7	0.000938248759353406
ZCCHC7	0.001137729638526766
MPP6	0.0007878872591935322
PABPN1	0.0022826151253562237
PAPOLG	0.00048101800811983157
CNOT2	0.0017558630538247974
SETX	0.0013370113199695731
PAPOLA	0.0008995679043077723
ZFC3H1	0.001378209011931061
DIS3L2	0.0016736308820426793
CNOT4	0.001880323096260888
DBR1	0.0007978582393413824
SNW1	0.0043843329173409865
ZCCHC8	0.001330291504588644
IPO7	0.0024346640718497146
SRRT	0.002326362724369581
PAPD5	0.000680969505457326
RBM7	0.0010527404890611188
ATP5H	0.005095397390640769
EIF3CL	0.013423687153562422
ZNF7	0.0005769789852882095
ZNF16	0.0006502649311773118
TCEB3	0.029693718967756702
ADRM1	0.006629539221351779
RNF32	0.00012997195317479503
SMARCD2	0.0005734839257947942
LMBR1	0.00017539523128859286
RBM33	0.0001572057663940206
EIF4A2	0.008975924715917136
NUP35	0.0018369910356086936
RBM17	0.0009129196148163631
RNPC3	0.0014159512033407756
WDR77	0.002201263446543911
NUP50	0.0019753166968899177
NUP205	0.0018654916538511507
NUP62	0.002593359100958806
DUT	0.0017898117908151446
LSM1	0.001265393688228355
ZCRB1	0.0015801024341698085
POLR2A	0.011202017010311685
NUPL2	0.0017279842802435076
HNRNPL	0.0027549756421369476
NCBP2L	0.0011433904871903247
PCBP1	0.0033589367878690875
SLBP	0.0016352075116840745
NUP107	0.0022306856116718087
SUMO1	0.004924391691999839
NUP155	0.00192478949740855
RBX1	0.004504454561851924
ISY1	0.001278681403783713
SRSF2	0.0026201172775211106
ILF2	0.003680023455944511
CWC15	0.0020590920921343503
SEH1L	0.0020341991748206454
HNRNPH1	0.00276251491279156
LUC7L	0.0013650103666396167
ZRSR2	0.0010028323863684701
DDX39B	0.004954659144703957
SMNDC1	0.0011377716109141564
TARDBP	0.0021031242795935268
PRPF40B	0.001443514137397152
POLR2I	0.003505221073421631
GEMIN7	0.000869802935612101
GEMIN6	0.0009070546560839308
HNRNPA3	0.001275941651528819
BUD31	0.0019554551310751087
ISY1-RAB43	0.0014753824316155364
POLR2K	0.003823892453608214
RBMX	0.0013917005645302876
LUC7L2	0.0006350545732885648
HNRNPAB	0.0012943353459388006
PTBP1	0.003458294601826128
SMIM15	0.00017156472623353728
SYMPK	0.001544542048374324
HTATSF1	0.001926297015169417
CGI-74	0.001350146438109084
CWF19L2	0.0011146679251534295
TPR	0.0021456881377289174
