nodeName	AverageNeighbor
DOCK9	473.5
DSN1	168.61
DVL1	142.89221556886227
DYNC1H1	139.23796033994336
DYNC1I1	145.36964980544747
DYNC1I2	140.02881844380403
DYNC1LI1	145.7734375
DYNC1LI2	145.7734375
DYNLL1	130.1497461928934
DYNLL2	133.8724832214765
EFNB1	156.40277777777777
EFNB2	154.91525423728814
EFNB3	140.8421052631579
EGF	169.91532258064515
EGFR	136.95331695331694
EIF2AK2	157.16
ENAH	178.8
EP300	84.53156822810591
EPGN	213.04301075268816
EPHB2	132.56962025316454
EPHB3	108.73076923076923
EPS8	101.77272727272727
ERCC6L	168.61
EREG	194.87121212121212
EXOC7	87.85714285714286
F2RL2	140.03846153846155
FAM13B	473.5
FARP2	182.42857142857142
FGD1	282.7142857142857
FGD2	281.0
FGD3	291.3333333333333
FGD4	303.4
FMNL1	286.57142857142856
FMNL2	286.25
FMNL3	221.33333333333334
FNBP1	174.89380530973452
FNBP1L	170.6846846846847
FYN	134.4967032967033
GIT1	151.73529411764707
GIT2	211.5
GNAI1	102.99498746867168
GNAI2	97.3875968992248
GNAI3	100.27692307692308
GNAO1	147.44761904761904
GNAZ	180.2183908045977
GNB1	54.07892004153686
GNG2	82.63020833333333
GRAP2	158.9479768786127
GRB2	136.31954887218046
GRIK1	118.71428571428571
GRIK2	117.66666666666667
GRIK3	182.24
GRIK4	118.9047619047619
GRIK5	115.57142857142857
GRIN1	145.6547619047619
GRIN2A	141.5
GRIN2B	142.4494382022472
GRIN2C	146.79245283018867
GRIN2D	145.72222222222223
GRIN3A	197.85714285714286
HAP1	96.3953488372093
HBEGF	178.15441176470588
HGF	210.05882352941177
HTT	126.95811518324608
INCENP	157.2058823529412
IQGAP1	240.64583333333334
IQGAP2	241.35714285714286
IQGAP3	255.0
ITGB1	107.00375939849624
ITGB3BP	178.09375
ITSN1	169.85714285714286
ITSN2	196.5
JAK2	146.4750656167979
JUP	124.93650793650794
KALRN	121.07692307692308
KDR	159.24324324324326
KIAA0142	176.53333333333333
KIF18A	152.36601307189542
KIF2A	153.70063694267515
KIF2B	152.36601307189542
KIF2C	150.44516129032257
KIF5A	137.25
KLC1	127.77064220183486
KLC2	135.82178217821783
KNL1	160.32743362831857
KNTC1	168.61
KTN1	213.11111111111111
LAMA3	113.29333333333334
LAMA5	117.27586206896552
LAMC1	104.61764705882354
LAMC2	123.45588235294117
LAT	186.68316831683168
LCK	162.80365296803652
LCP2	173.96446700507613
LIMK2	101.08333333333333
LRRK2	136.69014084507043
MAD1L1	160.32203389830508
MAD2L1	178.67403314917127
MAGI1	121.38095238095238
MAP2K3	126.43835616438356
MAP2K6	130.75862068965517
MAP3K1	145.61682242990653
MAP3K11	176.88888888888889
MAP3K4	140.02173913043478
MAP3K5	166.11428571428573
MAP3K9	287.0
MAPK10	157.66836734693877
MAPK11	149.05985915492957
MAPK12	157.5353982300885
MAPK13	159.43577981651376
MAPK14	152.16909620991254
MAPK8	152.2140468227425
MAPK9	154.4037558685446
MAPRE1	148.4331797235023
MARK4	154.90291262135923
MCF2	203.3
MCF2L	231.71428571428572
MEN1	135.0
MET	155.6
MIS12	168.61
MTOR	128.60479041916167
MUSK	133.5
NCK1	154.58602150537635
NCK2	141.48958333333334
NCKIPSD	228.7
NDC80	167.40776699029126
NDE1	151.07881773399015
NDEL1	161.93805309734512
NEK6	198.47916666666666
NF2	101.44827586206897
NFATC2	139.68103448275863
NGEF	164.5
NGFR	152.59712230215828
NME1	235.16666666666666
NOD1	132.87878787878788
NSL1	168.61
NTN1	166.2051282051282
NTRK2	132.20353982300884
NUDC	168.61
NUF2	165.2403846153846
NUP107	156.2927927927928
NUP133	155.51363636363635
NUP160	155.51363636363635
NUP37	155.51363636363635
NUP43	155.51363636363635
NUP85	154.97737556561086
NUP98	155.02242152466368
OPHN1	371.5
PAFAH1B1	144.28333333333333
PAK1	135.93243243243242
PAK2	180.48076923076923
PAK3	127.86075949367088
PAK4	120.56363636363636
PAK5	112.05
PAK6	117.97826086956522
PARD6A	188.22222222222223
PARD6B	159.72222222222223
PARD6G	140.35294117647058
PIK3CA	134.17025089605735
PIK3CA VARIANT PROTEIN	150.2037914691943
PIK3CB	145.06341463414634
PIK3CD	149.77580071174378
PIK3R1	132.1043165467626
PIK3R2	144.3068783068783
PIK3R3	148.331914893617
PLCG1	137.20642201834863
PLD1	238.14285714285714
PLEKHG1	381.0
PLEKHG3	228.0
PLEKHG4	381.0
PLEKHG4B	143.33333333333334
PLK1	144.71671388101984
PMF1	197.4206349206349
POTEKP	103.81884057971014
PPP1CC	121.90588235294118
PRKCA	148.4934210526316
PRKCE	169.7215909090909
PRKCG	163.05188679245282
PRKCI	174.1031746031746
PRKCZ	171.7020202020202
PTEN	164.8679245283019
PTK2	135.28963414634146
PXN	153.16042780748663
RAB1A	89.81159420289855
RAC1	116.97173144876325
RAC2	123.81651376146789
RAC3	126.59668508287292
RACGAP1	160.60759493670886
RALBP1	197.1875
RANBP2	154.89237668161434
RANGAP1	160.3181818181818
RAP1A	162.14615384615385
RAP1B	165.92727272727274
RASGRF1	188.3
RCC2	170.91176470588235
RHOJ	92.525
ROBO1	104.20454545454545
ROCK1	115.98850574712644
ROCK2	134.4179104477612
RPS27	144.9667673716012
RPS27A	118.54329896907217
RPS6KB1	198.72380952380954
S1PR4	163.91836734693877
SCRIB	114.38095238095238
SEC13	127.29585798816568
SEH1L	138.2888888888889
SEPTIN2	152.16528925619835
SGO1	165.5137614678899
SGO2	168.61
SH3GL2	145.53333333333333
SH3KBP1	172.96951219512195
SKA1	168.61
SKA2	168.61
SLIT2	112.42857142857143
SPAG9	163.11764705882354
SPATA13	223.14285714285714
SPC24	168.61
SPC25	167.69306930693068
SPDL1	168.61
SRC	140.03968253968253
SRGAP1	151.5
SRGAP2	127.28571428571429
SRGAP3	174.85714285714286
SYDE1	118.0
SYDE2	340.6666666666667
TAOK1	164.53773584905662
TGFA	176.33333333333334
TIAM1	173.76923076923077
TNFAIP8	158.35714285714286
TNK2	172.5
TRIO	183.58064516129033
TUBA1A	124.29142857142857
TUBA1B	108.76315789473684
TUBA1C	107.07042253521126
TUBA3D	107.6891891891892
TUBA3E	114.52307692307693
TUBA4A	127.33333333333333
TUBA8	115.21875
TUBAL3	115.21875
UBA52	120.64592274678111
UBB	113.42205323193916
UBC	113.74055415617129
UNC119	100.4
VASP	178.10204081632654
VAV1	178.67532467532467
VAV2	180.48901098901098
VAV3	185.4463276836158
VEGFA	218.26388888888889
WAS	153.3728813559322
WASL	163.39743589743588
WHAMM	183.41176470588235
WIPF1	218.12
WIPF2	223.1578947368421
WIPF3	233.33333333333334
XPO1	157.3388888888889
YES1	172.54017857142858
ZW10	145.13571428571427
ZWILCH	168.61
ZWINT	166.05882352941177
ARHGEF18	267.95238095238096
CDH5	115.45
CGN	263.7368421052632
CLDN1	96.9
CLDN10	55.6
CLDN11	46.5
CLDN14	55.6
CLDN15	55.6
CLDN16	55.6
CLDN17	55.6
CLDN18	55.6
CLDN19	55.6
CLDN2	66.33333333333333
CLDN20	55.6
CLDN22	55.6
CLDN23	55.6
CLDN24	55.6
CLDN25	55.6
CLDN3	48.0
CLDN34	55.6
CLDN4	55.6
CLDN5	229.44444444444446
CLDN6	55.6
CLDN7	55.6
CLDN8	55.6
CLDN9	55.6
CTSG	33.65384615384615
F11R	218.56410256410257
F2	96.93442622950819
FKBP1A	90.75757575757575
GSK3B	160.21774193548387
GZMA	77.61538461538461
JAM2	106.11111111111111
JAM3	105.3
NECTIN1	137.82857142857142
NECTIN2	122.06666666666666
NECTIN3	154.33333333333334
NECTIN4	121.0
OCLN	130.22222222222223
PDK1	188.21428571428572
PLG	59.54385964912281
PRSS1	39.30769230769231
PRSS2	41.09090909090909
PRSS3	34.111111111111114
RHOA	120.58563535911603
SFN	130.7128712871287
SMURF1	183.5818181818182
STK11	122.49056603773585
TGFB1	145.48022598870057
TGFBR1	100.54135338345864
TGFBR2	130.94573643410854
YWHAB	104.38461538461539
YWHAE	126.93589743589743
YWHAE/FAM22A FUSION	116.1
YWHAE/FAM22B FUSION	116.1
YWHAG	131.8221153846154
YWHAH	128.5142857142857
YWHAQ	122.07692307692308
YWHAZ	128.94011976047904
STAT1	64.30680173661361
MDM2	170.3448275862069
RB1	165.06486486486486
ERBB2	160.97345132743362
JUN	97.55817875210792
USF2	76.57352941176471
GATA2	92.77304964539007
ABI1	156.32558139534885
ABI2	147.38095238095238
ADAM15	142.25
ATF3	84.63380281690141
ATM	103.31788079470199
BCL3	91.96551724137932
BLK	167.7080291970803
BRF2	143.10714285714286
BRK1	165.82758620689654
BTK	174.44607843137254
CABLES1	145.47058823529412
CABLES2	115.33333333333333
CAP1	144.1
CAP2	157.5
CBFB	141.70114942528735
CCNA2	157.88636363636363
CD2AP	235.26315789473685
CD55	133.20253164556962
CDK2	136.1081081081081
CDK5	98.796875
CRK	149.44402985074626
CRKL	164.34285714285716
CSF1R	134.9387755102041
CYFIP1	145.8108108108108
CYFIP2	142.8421052631579
DAPK1	126.13636363636364
DOK1	162.79591836734693
DOK2	188.81578947368422
EPHA1	135.83333333333334
EPHA2	140.53508771929825
EPHA3	156.82051282051282
EPHA4	127.85365853658537
EPHA5	119.94285714285714
EPHA6	119.94285714285714
EPHA7	118.52777777777777
EPHA8	58.88461538461539
EPHB1	142.26666666666668
EPHB2 VARIANT PROTEIN	87.33333333333333
EPHB4	120.3
EPHB6	105.51020408163265
ERBB3	187.7025641025641
ERBB4	163.3125
FGR	178.8279569892473
FLT3	177.5607476635514
FOSL1	123.30681818181819
FYB1	164.48387096774192
GTF2F1	162.31803278688525
HCK	188.70135746606334
HDAC2	90.92542372881356
INPPL1	192.3
IRF1	127.5
JAK1	151.70403587443946
KIT	149.0
LRP8	95.725
LYN	173.4281045751634
MYC	92.22811059907833
NCKAP1	178.14705882352942
NCKAP1L	171.61290322580646
NELFE	180.83076923076922
NOTCH3	150.46315789473684
NR2C2	126.75
NRF1	88.69565217391305
NRP1	84.8048780487805
NTRK1	131.9296875
NTRK3	142.72131147540983
PACSIN1	113.58333333333333
PDGFB	170.625
PDGFRA	128.5
PDGFRB	140.4233870967742
PRDX1	67.77777777777777
PRKCD	167.11888111888112
PRKD1	200.2923076923077
PSTPIP1	45.625
PTPN1	153.0
PTPN4	154.6
RAD52	116.13157894736842
RELN	153.84
RET	168.68478260869566
RIN1	127.125
ROBO2	163.34782608695653
ROS1	319.0
RUNX1	155.82926829268294
RUNX2	213.75454545454545
SH3BP1	362.3333333333333
SH3BP2	186.0
SHC1	146.23134328358208
SHC2	192.8235294117647
SHC3	174.95238095238096
SHC4	173.48
SIRT6	164.5
SLIT1	113.58333333333333
SMARCA4	100.29807692307692
SMARCB1	92.03260869565217
SMC3	133.23837209302326
SNCA	141.62420382165604
SORBS3	86.70967741935483
SOS1	144.11666666666667
STAT2	28.620535714285715
STAT5A	148.6637168141593
STAT5B	148.97395833333334
SYK	161.52920962199312
TERT	134.984126984127
TP63	157.8695652173913
TP73	205.55339805825244
TRIM28	98.921875
TWIST1	183.8
WASF2	168.4857142857143
WWTR1	99.36470588235294
YAP1	122.94736842105263
ZNF263	53.63157894736842
ZNF274	77.27027027027027
FOS	105.26506024096386
PAX5	58.95
MMP1	141.42
MMP13	144.73809523809524
MMP2	135.3409090909091
CASP3	107.7557251908397
AP2A1	138.54945054945054
AP2A2	137.79781420765028
CLTA	116.22317596566523
CLTB	120.36548223350253
HIP1	172.79661016949152
CTCF	75.70448548812665
EGR1	85.0421052631579
MMP12	158.1851851851852
MMP7	116.95833333333333
MMP9	144.1216216216216
ACTN1	127.73770491803279
ACTN3	107.072
ADAM17	129.46774193548387
AFDN	161.64285714285714
CDH3	87.61261261261261
CFL1	95.0952380952381
GSN	112.01515151515152
IFT57	99.08333333333333
MMP14	142.05769230769232
MMP15	157.33333333333334
MMP16	207.9
MMP19	157.5
MMP20	166.27777777777777
MMP21	186.86666666666667
MMP23B	186.86666666666667
MMP24	212.15
MMP25	206.05
MMP27	186.86666666666667
MMP28	201.1875
MMP8	143.42857142857142
MRTFA	133.4
MYH1	161.7
MYH10	129.0
MYH11	113.46808510638297
MYH13	161.7
MYH2	166.34782608695653
MYH3	98.19047619047619
MYH4	161.7
MYH6	77.0
MYH7	118.6842105263158
MYH7B	161.7
MYH8	74.375
MYH9	85.0
MYL1	46.29032258064516
RHOG	105.4
RHOQ	85.97435897435898
UTRN	73.53846153846153
CALD1	119.63333333333334
CNN1	60.75
CNN2	128.0
EDNRA	193.97826086956522
ITGA1	90.75182481751825
ITGB5	89.28930817610063
LMOD1	71.20833333333333
MYH14	153.06666666666666
MYL10	88.5952380952381
MYL12A	105.40677966101696
MYL12B	102.76923076923077
MYL5	88.5952380952381
MYL6	104.88
MYL6B	88.70731707317073
MYL7	88.5952380952381
MYL9	102.13461538461539
MYLPF	108.82608695652173
SMAD2	131.96022727272728
SMAD3	131.51923076923077
SMAD4	123.77727272727273
SORBS1	90.97560975609755
TAGLN	45.5
TLN1	110.4920634920635
TPM1	75.22222222222223
TPM2	56.94
TPM3	74.88461538461539
TPM4	57.0
VCL	116.78145695364239
RELA	139.0608899297424
CASP6	109.03333333333333
CASP7	90.4
CTTN	174.2781954887218
HSPA8	167.7539267015707
ETS1	102.72432432432433
EZR	115.67391304347827
RDX	77.54285714285714
FLNA	109.81651376146789
ACTL6A	119.5632183908046
ACTL6B	89.25
ACTN2	105.8273381294964
ACTN4	105.48484848484848
ACTR3B	124.11538461538461
ACTR3C	124.11538461538461
ACTR5	132.80645161290323
ACTR8	132.80645161290323
AHNAK	169.5
AHNAK2	169.5
ARHGAP10	178.28571428571428
ARID1A	151.35849056603774
ARID1B	89.15
ARID2	83.61111111111111
ARPC5L	120.0
ATF2	131.6338028169014
B2M	131.4390243902439
BAZ1B	172.58823529411765
BCLAF1	117.8
BRD7	136.43478260869566
BRD8	102.63157894736842
CCNT2	137.27333333333334
CCT2	105.35
CCT3	100.61666666666666
CCT4	102.45901639344262
CCT5	99.8688524590164
CCT6A	120.59574468085107
CCT7	121.6875
CCT8	106.14516129032258
CDK5R2	152.5
CETN2	154.819209039548
CFL2	101.53846153846153
COL10A1	128.55737704918033
COL11A1	116.11111111111111
COL11A2	122.640625
COL12A1	124.92307692307692
COL13A1	140.25925925925927
COL14A1	134.71666666666667
COL15A1	130.38709677419354
COL16A1	134.6206896551724
COL17A1	125.60317460317461
COL19A1	140.25925925925927
COL1A1	151.44565217391303
COL1A2	128.64772727272728
COL2A1	127.31944444444444
COL3A1	123.71052631578948
COL4A1	120.17721518987342
COL4A2	127.23170731707317
COL4A3	125.1917808219178
COL4A4	124.48648648648648
COL4A5	122.97333333333333
COL4A6	125.32857142857142
COL5A1	117.68493150684931
COL5A2	123.1875
COL5A3	123.4375
COL6A1	117.97727272727273
COL6A2	128.67142857142858
COL6A3	127.70833333333333
COL7A1	117.96842105263158
COL8A1	128.625
COL8A2	138.87272727272727
COL9A1	130.07462686567163
COL9A2	130.07462686567163
COL9A3	133.0
COPS2	110.7609756097561
COPS3	109.86868686868686
COPS4	107.35858585858585
COPS5	112.85849056603773
COPS6	108.11734693877551
COPS7A	105.69109947643979
COPS7B	105.69109947643979
COPS8	106.13020833333333
CORO1A	126.6875
CTNNA3	85.72164948453609
CUL4A	178.3095238095238
CUL4B	180.2520325203252
DDB1	176.54263565891472
DDB2	178.0506329113924
DDX21	150.17021276595744
DEK	192.8048780487805
DKFZP686A1195	56.10344827586207
DMAP1	83.94444444444444
DPF1	98.0909090909091
DPF3	84.71428571428571
DSTN	145.66666666666666
EP400	127.07692307692308
EPC1	106.8076923076923
ERCC6	198.10344827586206
EVL	196.30769230769232
FLNB	112.93258426966293
FLNC	150.66666666666666
FN1	171.75172413793103
GPS1	107.6
GTF2A1	168.40625
GTF2B	157.34426229508196
GTF3A	152.1346153846154
H4C1	106.19098143236074
HCLS1	189.98333333333332
ILK	170.50746268656715
ING3	131.85
INO80	133.90625
INO80B	130.65625
INO80C	134.9090909090909
INO80D	132.80645161290323
INO80E	132.80645161290323
IRF-1	196.0
IRF2	211.66666666666666
IRF3	117.67826086956522
IRF7	138.5921052631579
ITGA10	95.28703703703704
ITGA11	96.10280373831776
ITGA2	130.37593984962405
ITGA2B	119.37410071942446
ITGA3	93.0650406504065
ITGA4	99.42753623188406
ITGA5	100.42446043165468
ITGA6	119.50735294117646
ITGA7	104.30555555555556
ITGA7 VARIANT PROTEIN	93.39473684210526
ITGA8	96.46511627906976
ITGA9	90.24793388429752
ITGAD	117.28205128205128
ITGAE	131.78666666666666
ITGAL	132.6039603960396
ITGAM	118.42748091603053
ITGAV	122.245
ITGAX	148.59595959595958
ITGB2	111.98816568047337
ITGB3	125.125
ITGB4	117.77852348993288
ITGB6	94.15384615384616
ITGB7	102.66666666666667
ITGB8	95.8984375
ITGBL1	108.14473684210526
JUND	94.0220588235294
KAT2A	129.41584158415841
KAT2B	135.23021582733813
KAT5	133.2972972972973
KDM3A	178.1
KDM3B	190.45833333333334
LCP1	157.85714285714286
LIMS1	116.4659090909091
LIMS2	112.75
MCRS1	116.11363636363636
MEAF6	92.14285714285714
MEF2C	110.13291139240506
MICALL1	112.07692307692308
MLLT4	124.92307692307692
MORF4L1	82.6470588235294
MORF4L2	82.6470588235294
MRGBP	113.10526315789474
MSN	83.58108108108108
MYBBP1A	200.2941176470588
MYL2	84.72463768115942
MYO10	205.14285714285714
MYO1A	329.0
MYO1B	329.0
MYO1C	141.025
MYO1D	329.0
MYO1E	218.5
MYO1F	220.75
MYO1F VARIANT PROTEIN	329.0
MYO1G	329.0
MYO1H	329.0
MYO5A	116.76923076923077
MYO5B	137.16666666666666
MYO5C	329.0
MYO6	158.3783783783784
NCOA3	146.67567567567568
NFRKB	132.80645161290323
NR3C1	144.26222222222222
PARVA	111.73809523809524
PARVB	111.80246913580247
PARVG	152.23076923076923
PBRM1	102.0
PFDN1	88.48
PFDN2	85.11538461538461
PFDN4	88.48
PFDN5	98.14285714285714
PFDN6	88.48
PFN1	165.2941176470588
PFN2	202.1
PFN3	161.5
PFN4	161.5
PHF10	85.27777777777777
PIP5K1A	164.75806451612902
PIP5K1B	161.32203389830508
PIP5K1C	162.38235294117646
POLR1A	180.26530612244898
POLR1B	180.26530612244898
POLR1C	128.74117647058824
POLR1D	131.79518072289156
POLR1E	180.26530612244898
POLR1F	180.26530612244898
POLR1G	180.26530612244898
POLR1H	180.26530612244898
POLR2	189.59259259259258
POLR2E	153.35254988913525
POLR2F	153.06919642857142
POLR2H	153.06919642857142
POLR2K	153.06919642857142
POLR2L	153.06919642857142
PPARG	99.13684210526316
PTK2B	149.71186440677965
RACK1	195.57142857142858
RAD23B	171.0
RBX1	138.6164383561644
RHOC	56.14150943396226
RRN3	169.25
RUVBL1	120.61616161616162
RUVBL2	153.1818181818182
SF3B1	193.03196347031962
SMARCA2	119.73770491803279
SMARCA5	143.93548387096774
SMARCC1	107.20289855072464
SMARCC2	139.26785714285714
SMARCD1	133.76315789473685
SMARCD2	135.7027027027027
SMARCD3	102.07407407407408
SMARCE1	143.98529411764707
STK3	95.90625
STM7	160.48214285714286
SYNPO	210.8
TAF1A	167.72131147540983
TAF1B	167.72131147540983
TAF1C	166.96774193548387
TAF1D	165.32258064516128
TAF7	183.95945945945945
TBP	135.60189573459715
TCP1	101.91803278688525
TFPT	132.80645161290323
THRA	167.88888888888889
TJP1	65.76470588235294
TLN2	167.20689655172413
TMSB4X	220.33333333333334
TMSB4Y	220.33333333333334
TRRAP	131.5438596491228
TWF1	79.23076923076923
TWF2	95.98333333333333
UCHL5	208.9855072463768
VBP1	106.96551724137932
VPS72	82.6470588235294
WASF1	156.44827586206895
WASF3	161.28571428571428
WDR1	275.6666666666667
XPC	195.74137931034483
YEATS4	78.05263157894737
YY1	98.05818181818182
ZBTB7A	79.3103448275862
ZYX	172.64705882352942
DBN1	72.0
HEL-S-265	54.666666666666664
MYBPC3	46.6
MYL3	43.833333333333336
MYL4	44.57142857142857
TNNI3	144.79032258064515
TNNT2	46.233333333333334
FHOD1	133.66666666666666
HSP90AB1	150.50344827586207
SRF	80.31952662721893
VIL1	356.0
AAK1	170.6880733944954
ADRB2	182.79611650485438
AGFG1	156.61702127659575
AMPH	179.48305084745763
AP2B1	144.38036809815952
AP2M1	136.24309392265192
AP2S1	141.48809523809524
APOB	115.76271186440678
ARRB1	54.259433962264154
ARRB2	60.57680722891566
AVP	163.73
AVPR2	195.25757575757575
BIN1	187.17322834645668
CD247	163.32765957446807
CD3D	149.79166666666666
CD3G	164.08235294117648
CD4	179.8181818181818
CFTR	179.4451219512195
CHRM2	188.64601769911505
CLTC	121.78318584070796
CLTCL1	124.19767441860465
DAB2	183.4931506849315
DNAJC6	167.52293577981652
DNM2	162.38364779874215
DVL2	154.71627906976744
EPN1	200.20689655172413
EPN2	203.58536585365854
EPS15	161.976
EPS15L1	194.22666666666666
FCGR1A	179.63087248322148
FCGR2A	181.3112582781457
FCGR3A	185.35172413793103
FZD4	177.00757575757575
GAB1	176.34883720930233
GAK	172.5142857142857
GAPVD1	167.7904761904762
HEL-S-275	203.8181818181818
HGS	168.77884615384616
HIP1R	175.54368932038835
IGF2R	131.01612903225808
IGHG1	182.56296296296296
IGHG2	185.68702290076337
IGHG3	186.18382352941177
IGHG4	185.68702290076337
IGHV	178.6024096385542
IGHV1-2	178.6024096385542
IGHV1-46	178.6024096385542
IGHV1-69	176.5595238095238
IGHV2-5	178.6024096385542
IGHV2-70	178.6024096385542
IGHV3-11	178.6024096385542
IGHV3-13	178.6024096385542
IGHV3-23	178.6024096385542
IGHV3-30	178.6024096385542
IGHV3-33	178.6024096385542
IGHV3-48	178.6024096385542
IGHV3-53	178.6024096385542
IGHV3-7	178.6024096385542
IGHV3-9	178.6024096385542
IGHV4-34	178.6024096385542
IGHV4-39	178.6024096385542
IGHV4-59	178.6024096385542
IGHV7-81	178.6024096385542
IGKC	177.20238095238096
IGKV1-12	181.49693251533742
IGKV1-16	181.49693251533742
IGKV1-17	181.49693251533742
IGKV1-33	181.49693251533742
IGKV1-39	181.49693251533742
IGKV1-5	179.38181818181818
IGKV1D-12	181.49693251533742
IGKV1D-16	181.49693251533742
IGKV2-29	181.49693251533742
IGKV2-30	181.49693251533742
IGKV2D-28	181.49693251533742
IGKV2D-30	181.49693251533742
IGKV2D-40	181.49693251533742
IGKV3-11	181.49693251533742
IGKV3-15	181.49693251533742
IGKV3-20	181.49693251533742
IGKV3D-20	181.49693251533742
IGKV4-1	181.49693251533742
IGKV5-2	181.49693251533742
IGLC1	179.76969696969698
IGLC2	180.98170731707316
IGLC3	181.49693251533742
IGLC6	181.49693251533742
IGLC7	181.49693251533742
IGLV	181.49693251533742
IGLV1-40	181.49693251533742
IGLV1-44	181.49693251533742
IGLV1-47	181.49693251533742
IGLV1-51	181.49693251533742
IGLV2-11	181.49693251533742
IGLV2-14	181.49693251533742
IGLV2-23	181.49693251533742
IGLV2-8	181.49693251533742
IGLV3-1	181.49693251533742
IGLV3-19	181.49693251533742
IGLV3-21	181.49693251533742
IGLV3-25	179.38181818181818
IGLV3-27	181.49693251533742
IGLV6-57	181.49693251533742
IGLV7-43	181.49693251533742
IL7R	120.7578125
KIAA0319	158.67391304347825
LDLR	138.03125
LDLRAP1	151.49019607843138
LRP2	103.52808988764045
M6PR	129.16666666666666
NECAP1	169.14545454545456
OCRL	166.21678321678323
PACSIN2	169.61467889908258
PBX3	40.64772727272727
PICALM	182.19642857142858
RAB5A	142.5810810810811
REPS1	169.27272727272728
REPS2	212.40322580645162
SCARB2	157.97916666666666
SGIP1	170.6880733944954
SLC18A3	133.03333333333333
SLC2A8	158.67391304347825
SNX9	167.53719008264463
STAM	175.19565217391303
STAM2	179.04444444444445
STON2	158.93333333333334
SYNJ1	162.90604026845637
SYNJ2	166.21678321678323
SYT1	107.37037037037037
SYT2	131.31147540983608
SYT9	141.32075471698113
TF	171.17460317460316
TFRC	184.4126984126984
TGOLN2	156.47916666666666
TRIP10	155.8968253968254
V1-11	184.81045751633988
V1-13	184.81045751633988
V1-16	184.81045751633988
V1-20	184.81045751633988
V1-3	184.81045751633988
V1-5	184.81045751633988
V1-7	184.81045751633988
V1-9	184.81045751633988
V2-11	184.81045751633988
V2-15	184.81045751633988
V2-17	184.81045751633988
V2-19	184.81045751633988
V2-8	184.81045751633988
V3-2	184.81045751633988
V3-3	184.81045751633988
V3-4	184.81045751633988
