	nodeName	Degree	AvgNeighbors	Clustering	PageRank	Eigenvector
186	HIPK2	10	82.8	0.2222222222222222	4.741135747662918e-05	0.0014657343066711
187	STRN4	25	24.24	0.0	0.0001471383925175	0.000943467089826
188	LUZP4	21	129.76190476190476	0.0714285714285714	7.753911059860845e-05	0.0088358742181718
189	ZHX1	49	87.12244897959184	0.0586734693877551	0.000198499767453	0.0065254843103461
190	CHTOP	10	54.2	0.0888888888888888	5.07030362677957e-05	0.0007860603223421
191	GOLGA6L9	217	61.26728110599078	0.0180918245434374	0.0006900839964238	0.0588624096460357
192	SRRM4	30	43.93333333333333	0.032183908045977	0.0001170635391715	0.0034156943849146
193	B3KQG4	3	394.6666666666667	1.0	2.1821697196347712e-05	0.0011682886346283
194	EL52	14	88.28571428571429	0.4505494505494505	6.52191515766614e-05	0.0014332798661531
195	AIP	20	88.5	0.1157894736842105	0.0001015602644189	0.0018683661652793
196	TRAF5	49	135.40816326530611	0.0918367346938775	0.0001920213822584	0.0170933015875979
197	PRMT5	65	66.9076923076923	0.0144230769230769	0.0002507352494781	0.0104388788626048
198	IFIT3	21	65.42857142857143	0.238095238095238	0.0001184923945593	0.0024438529299311
199	IKBKB	23	76.56521739130434	0.1106719367588932	9.970308456277026e-05	0.0028902835728585
200	CHUK	20	56.65	0.1578947368421052	8.624927287888703e-05	0.0016505985749023
201	MUSK	4	320.5	1.0	2.5760382740251318e-05	0.0012416949235173
202	MID1	40	69.0	0.0525641025641025	0.000147625609678	0.0072229721121909
203	PDPK1	46	64.28260869565217	0.0183574879227053	0.0002029405695155	0.0046255312862205
204	DAPK3	9	160.11111111111111	0.0833333333333333	5.631988148845833e-05	0.0015620606452558
205	SSNA1	12	211.58333333333331	0.0909090909090909	4.8552951704289776e-05	0.006357531091424
206	OGA	15	103.93333333333334	0.1142857142857142	6.604856101647223e-05	0.0020498071653911
207	LMX1B	6	136.66666666666666	0.1333333333333333	3.1888525539423845e-05	0.0026853370163394
208	GAS7	10	109.0	0.0	4.822148337207035e-05	0.0023508689609146
209	KERA	1	297.0	0.0	1.3789326131887609e-05	0.0005210964162058
210	HSF2BP	294	56.80952380952381	0.0227299110770588	0.0010409309669534	0.0678369835029106
211	FKBP6	53	105.28301886792453	0.0544267053701015	0.0002086947200315	0.0130438651435635
212	DEAF1	21	109.85714285714286	0.0095238095238095	8.784239156082e-05	0.004451560776647
213	JRK	36	117.36111111111111	0.1238095238095238	0.0001216683027898	0.0142891949441012
214	PRDM1	16	185.0	0.1583333333333333	7.204103992322756e-05	0.0032724396470837
215	PDE9A	38	142.07894736842104	0.1408250355618776	0.0001356472477256	0.0196206136239604
216	URI1	17	85.58823529411765	0.088235294117647	7.75014771169842e-05	0.0019268658221854
217	RGS11	11	182.1818181818182	0.2727272727272727	5.368617980578072e-05	0.0017457304283405
218	USP19	15	110.33333333333331	0.1714285714285714	6.937818586914629e-05	0.0018759543390868
219	KLHL2	27	80.29629629629629	0.0484330484330484	0.0001089896894313	0.00552521531183
220	ZNF205	18	165.27777777777777	0.0718954248366013	7.263390666132212e-05	0.007177896835725
221	AHSA1	17	106.88235294117646	0.4411764705882353	7.88403522562486e-05	0.0017787650394509
222	KRT75	125	98.176	0.1034838709677419	0.0003785034304759	0.0449050345801114
223	TTC4	16	89.3125	0.3	8.57500287984479e-05	0.0014992129979989
224	GAS8	111	91.90090090090092	0.0807534807534807	0.0003538738547551	0.0364317023687112
225	ZBED1	55	82.10909090909091	0.0255892255892255	0.0002250757028417	0.0137214126161509
226	EGFR	264	41.81818181818182	0.0189537965203364	0.0012384711368862	0.0173723781150861
227	MOS	77	146.06493506493507	0.0594668489405331	0.0002698739572973	0.0300190613855599
228	A2M	121	53.54545454545455	0.0330578512396694	0.0004687070141341	0.0140598633899372
229	APOE	71	33.38028169014085	0.0515090543259557	0.0002963855874287	0.0048030404374408
230	RAF1	81	78.62962962962963	0.1555555555555555	0.0003026082065215	0.0077600736542228
231	ERBB2	164	51.73780487804878	0.0527457728565015	0.000723392681036	0.0120472508466281
232	APP	373	46.35120643431635	0.015725446106835	0.0016952833564451	0.0326532692301159
233	LCK	42	72.0	0.0371660859465737	0.0001792640282964	0.0045514656022528
234	FYN	209	54.56459330143541	0.0165163783584836	0.0009061967591752	0.0206817099020867
235	CDK1	36	48.94444444444444	0.0269841269841269	0.0001752290817951	0.0025227468278531
236	HSP90AA1	421	27.55581947743468	0.0101459110960298	0.0019128934865732	0.0254986050715382
237	YES1	63	100.41269841269842	0.0517153097798259	0.0002245796380367	0.0163423603298842
238	HSP90AB1	466	26.255364806866957	0.0102542803082744	0.0021422845138054	0.0252741113217713
239	ARAF	51	86.47058823529412	0.1639215686274509	0.0002029437627198	0.0058937987739962
240	CHGA	3	126.0	0.0	2.1252712636700077e-05	0.0005946308304923
241	CYP2C9	7	69.57142857142857	0.3333333333333333	3.718195203412335e-05	0.0007945771677097
242	CDK4	88	82.56818181818181	0.162748171368861	0.00031809554749	0.0122875911362364
243	GFAP	219	76.59360730593608	0.0392945414938628	0.0007256072494484	0.0530480434899087
244	HIVEP1	74	67.77027027027027	0.0614587189929655	0.0002876931979689	0.011681664370093
245	TCF4	214	49.41588785046729	0.0088192707647755	0.0007911720420592	0.0404992509773598
246	FER	10	194.4	0.3777777777777777	4.830684793956998e-05	0.0020972758060612
247	NPR2	2	381.5	1.0	1.7829925391851955e-05	0.0008432667445439
248	MAK	7	61.42857142857143	0.0	3.950456317201308e-05	0.0009667558207374
249	PAICS	19	134.68421052631578	0.0526315789473684	7.425390113244202e-05	0.0057008085113717
250	FGFR3	333	36.5045045045045	0.0039256123593472	0.0012043864090709	0.0404193762063529
251	PRKACB	11	162.45454545454547	0.1454545454545454	5.658491076155978e-05	0.0020486893709831
252	GRK2	9	119.11111111111111	0.0555555555555555	4.910196807307473e-05	0.0014282437434638
253	DNAJB1	24	66.83333333333333	0.0652173913043478	0.0001007251883742	0.0023176919856423
254	NOS3	80	66.6625	0.040506329113924	0.0002883405203376	0.0135292441056958
255	GCH1	7	79.14285714285714	0.0	4.60775330919015e-05	0.0008761685941822
256	PRKAR1B	73	79.46575342465754	0.0178843226788432	0.0002562415682615	0.0192084279647985
257	PRDX2	18	58.44444444444444	0.1895424836601307	9.739543999368284e-05	0.0015979526576237
258	GTF2F1	13	73.0	0.1153846153846153	6.717329200746976e-05	0.0019376205954368
259	TIE1	12	251.16666666666663	0.0606060606060606	5.019685522266237e-05	0.0068823841514782
260	LONP1	11	91.8181818181818	0.6909090909090909	5.179242295620629e-05	0.0013896595027324
261	PRPH	73	82.36986301369863	0.0490867579908675	0.0002327449065035	0.0210646091947369
262	MAP3K8	13	142.23076923076923	0.1923076923076923	6.088225248960604e-05	0.0017998406579673
263	ELK3	9	161.66666666666666	0.0277777777777777	4.097515623792472e-05	0.0021624783391924
264	MTOR	19	53.8421052631579	0.0818713450292397	9.319116637127367e-05	0.0014142217321659
265	ABL2	29	119.27586206896552	0.1773399014778325	0.0001288801289538	0.0050537778306456
266	PSEN1	73	52.19178082191781	0.045662100456621	0.000297785991928	0.0080235316110266
267	CDK9	25	95.52	0.0666666666666666	0.0001203446903146	0.003288481333668
268	HNRNPM	28	112.35714285714286	0.0608465608465608	0.000104377851077	0.008110529062958
269	NUP98	6	122.83333333333331	0.1333333333333333	4.616749176804357e-05	0.000880855859272
270	PPP5C	72	45.29166666666666	0.0731611893583724	0.0003032730147359	0.0043144016627712
271	LIMK2	5	244.0	0.3	3.0420769916787425e-05	0.0012179198461384
272	FBXW4	6	120.5	0.6	3.0868371350928486e-05	0.0012289495589047
273	VSX2	30	161.9	0.0620689655172413	0.0001061262522698	0.0091187157857922
274	NLRP12	20	139.45	0.2526315789473684	8.708303994395731e-05	0.0025963107176124
275	ACTB	51	110.5686274509804	0.0635294117647058	0.000222337521754	0.0083006965380837
276	PSMC6	30	114.13333333333334	0.1034482758620689	0.0001188662339514	0.0074203755900871
277	SKP1	60	53.25	0.015819209039548	0.0003194573535075	0.0069290474938165
278	ACTG1	31	98.19354838709675	0.0666666666666666	0.0001410694175913	0.0050250237710883
279	CTAG1A|CTAG1B	77	69.79220779220779	0.0311004784688995	0.0002843129950691	0.0156411427001956
280	RAE1	4	296.5	0.1666666666666666	2.852261112247151e-05	0.0017238337061424
281	POU6F2	148	57.33783783783784	0.0290494576208861	0.000524583823295	0.0280388760886801
282	PRR20E	85	81.82352941176471	0.1803921568627451	0.0002643985447988	0.0207760754039687
283	PRR20C	93	77.79569892473118	0.1631603553062178	0.0002901644190901	0.021958646661084
284	PRR20D	91	77.76923076923077	0.1641025641025641	0.0002862922432067	0.0212618583788819
285	PRR20B	85	81.82352941176471	0.1803921568627451	0.0002643985447988	0.0207760754039687
286	PRR20A	93	77.79569892473118	0.1631603553062178	0.0002901644190901	0.021958646661084
287	CDK6	62	89.43548387096774	0.29613960867266	0.0002225568555896	0.0083557799294947
288	CDK5	29	96.20689655172414	0.064039408866995	0.0001279830009469	0.0045098112340182
289	KRT76	40	127.4	0.1794871794871795	0.000126276926654	0.0181528132327515
290	MEF2B	9	88.0	0.0277777777777777	4.864925552062856e-05	0.001938318568071
291	FKBP4	21	98.1904761904762	0.1904761904761904	0.0001054450822335	0.001891352254646
292	LMNB2	27	118.37037037037037	0.1908831908831909	9.399792978033892e-05	0.0110415156901092
293	PSME1	30	116.2	0.0344827586206896	0.0001181699257599	0.005761621419122
294	FOXM1	6	233.66666666666663	0.2	3.337922230399505e-05	0.0016173992291665
295	GOLGA2	459	56.128540305010894	0.0197124944106706	0.0016065342859049	0.1032859033242054
296	PPID	9	114.66666666666669	0.0555555555555555	5.184692554547674e-05	0.0022297654000105
297	MRPL28	33	79.03030303030303	0.0738636363636363	0.0001299130021	0.0090957934228341
298	PRKAA1	43	130.34883720930233	0.0631229235880398	0.000146934218427	0.0165289817640712
299	MAPK7	19	92.73684210526316	0.0409356725146198	9.232685991683384e-05	0.0024536546581028
300	IFIT5	12	67.0	0.6515151515151515	5.726365902521498e-05	0.0012470886575468
301	FKBP5	98	38.66326530612245	0.0502840311382284	0.0004404099838057	0.0057584001358
302	TNK1	10	161.5	0.1111111111111111	4.491054968894855e-05	0.0025072242501194
303	SQSTM1	51	79.96078431372548	0.0556862745098039	0.0002116284522027	0.0059771382057669
304	RIPK1	18	117.77777777777776	0.1503267973856209	8.115900093666e-05	0.0036643749844497
305	CAMK2B	55	99.4	0.0552188552188552	0.0002198223148245	0.0119539206074557
306	CAMK2G	24	129.41666666666666	0.1304347826086956	9.676206970004336e-05	0.005638272128826
307	CUL3	43	68.18604651162791	0.0299003322259136	0.0001949272256867	0.0047940771647067
308	CUL4A	9	206.44444444444449	0.0833333333333333	4.534656651400564e-05	0.0020488787193451
309	CUL4B	5	249.0	0.3	3.006551162103142e-05	0.0012340726953757
310	TNFAIP1	37	158.2972972972973	0.0705705705705705	0.0001337059099282	0.0129362542011261
311	CDK13	6	183.33333333333331	0.2666666666666666	3.290740030110587e-05	0.0014313375715069
312	IKBKE	16	128.375	0.15	7.264080341570335e-05	0.0027769258016656
313	DCTN1	83	56.87951807228916	0.0161622098148692	0.0003093871868854	0.0111609934353522
314	CTTN	14	116.35714285714286	0.0329670329670329	6.674122818552979e-05	0.0018888008492749
315	ZNF266	13	292.38461538461536	0.2435897435897435	4.78764639619744e-05	0.01276009112662
316	ZNF235	4	104.25	0.0	2.5093866797251463e-05	0.0006794831877478
317	CRYM	4	184.25	0.1666666666666666	2.6152258932909405e-05	0.0010207131976143
318	NR1I3	18	106.83333333333331	0.0718954248366013	8.333561816980603e-05	0.0020390884932193
319	TNIP1	86	73.43023255813954	0.0292749658002735	0.0003112211621922	0.0194140493397188
320	CDK10	8	163.25	0.2142857142857142	4.2184491532218005e-05	0.0012511864973688
321	SAFB	7	107.71428571428572	0.0	3.724374595810444e-05	0.0008684967525756
