nodeName	Eigenvector
FHL3	0.037902447505049924
GRIN2C	0.013858497713331136
PEX26	0.005274930511171152
ZDHHC17	0.025493353053796464
LZTR1	0.003002222963873764
APBB2	0.012274019635600396
Q9Y649	0.01820873330681785
GADD45G	0.008562670794080785
CCDC85B	0.03312715444049816
TK1	0.01074830011893931
SMN1|SMN2	0.019390155829211383
PIN4	0.001748652742036103
MAP3K20	0.0018437444007146982
PFDN1	0.003947560671277205
A8MTJ1	0.0012892672422241053
B7Z3D6	9.204359506057079e-05
TNFSF11	0.0011825144809354481
MAP3K7	0.0010257451569448384
EED	0.006130277407762556
RPS6KA5	0.002519585523523439
RPN2	0.00046443910746715576
ATP1A1	0.00043472041009267904
ATP1B1	0.0011287235722924876
RASA1	0.002848613400209389
PSMB6	0.0019370606059304432
H3C1|H3C2|H3C3|H3C4|H3C6|H3C7|H3C8|H3C10|H3C11|H3C12	0.010716104617431216
GTF3C1	0.0016356558870372407
POLA2	0.0034310548597374655
MAPKAPK3	0.001149644134572874
H3-4	0.0016224733609904822
C7ORF25	0.0020940798606502707
TAF1D	0.002782232978942968
WSB2	0.0021333645222240214
DNAJB11	0.0037255323118138136
KLHDC2	0.00021631986526705625
SORBS3	0.036869448794029695
NCK2	0.02535838930755604
NUDT21	0.011694665189271104
GCC1	0.019865071033242677
PRMT2	0.0015251788184455336
DVL2	0.024871180917275935
LZTS2	0.06671996859335196
CCNK	0.020028029819920648
DTX2	0.030117116913774243
PITX1	0.028298247350095694
ENKD1	0.06803033175745987
PIN1	0.044874761641427265
C1ORF94	0.02603351569582418
TEX37	0.014714715020561465
TOLLIP	0.01482951793053401
RBFOX2	0.010855008254350986
HOXB9	0.033290825982900625
OTX1	0.057350648200793435
POM121	0.01285806017005525
ZC3H10	0.011180515860401719
RAMAC	0.019074300465042503
ZNF581	0.05193074309432882
CDC23	0.024961601627467727
TRIP13	0.020596713443498827
EYA2	0.010876660824716002
DAZAP2	0.03257395144798359
CNNM3	0.039109594462838196
ARHGAP9	0.006346979313898504
LRRC41	0.006514961749435535
MGAT5B	0.03558212248322309
SMUG1	0.015277923163382272
CCER1	0.01291379669233423
NEU4	0.00786574420715976
H0Y7K9	0.0005397636301266867
H0YL21	0.00014807667230707164
FOXS1	0.000996516593199581
GRAP2	0.022954917980097876
HOXA9	0.003315984164363996
PDLIM4	0.002279843810381978
SERF2	0.004556291003329768
CDC42EP1	0.00500360563560081
FASTK	0.00446176569956706
FRG1	0.0033520701369103255
GSE1	0.010329120660209414
SF1	0.008081037825571277
RABL6	0.0045581339065597515
ARHGEF39	0.0019275849053430603
STRBP	0.0019077508059469734
HEYL	0.005987539213382898
RAD54L2	0.009149137575722808
MOB4	0.0024426350426456607
TOB1	0.0017740533822471667
MYZAP	0.0011109118884622415
C9J3D2	0.004515438385338381
LYPLA2	0.0007760770717035155
PCBD1	0.008508489356613755
MAML3	0.000503566720351805
FAM214B	0.027937635780466027
SH3BP2	0.0009524779356314351
SCNM1	0.07480983525838408
IRF9	0.002163278970758
DFFB	7.810222655787718e-06
CASP3	0.003658839025913421
MTUS2	0.08553054191734723
TARDBP	0.026968425075188186
PEX1	0.003915313616755057
RNF11	0.03975236070265851
PRKN	0.026712516421346796
GADD45GIP1	0.02625910920891802
PRPS1	0.022849442409156793
TRAF4	0.029316149197053335
HTRA2	0.010662015151075593
JPH3	0.028198567424581083
SMARCD1	0.04463377746726541
UBC	0.018739012298915877
TGFBR1	0.007968718880958675
CLN6	0.0012886378899732282
SNRPC	0.02233052683226837
MED25	0.007964167672205869
VPS37C	0.024663558677836747
SNRPB	0.023228249267212456
PATZ1	0.034120143969726666
WDR5	0.004519002309733135
CCT5	0.00785386340851445
DMWD	0.038779892168784885
A8K6V0	0.0006908651905116904
B4DH63	0.00017571936688515484
TPP1	0.001413732422163156
SMAD7	0.001519152833503214
WIPF1	0.0026301591338853216
CTSD	0.002502236561159118
HEXB	0.0064675031557343745
IFIT2	0.0023832050261168606
UBA1	0.005330555064343337
VASP	0.0027060874551925298
PRKAA2	0.03751005701151415
PTEN	0.00317154423906203
SMAD3	0.017793384491805585
POU5F1	0.0001923593550250878
DYNC1H1	0.0058939959368080885
SLC9A3R2	0.0006795105578826928
SMAD2	0.007979389550746452
FAM189A2	0.002252413301865931
LGALS9B	0.003054325774333489
GGN	0.010966994665601639
ARRDC1	0.0012770364779277372
EFCAB3	0.0029495358704420787
ANKRD44	0.0026133329432147553
GAS2L2	0.016562647651353016
Q8WU02	0.002262512336713635
PSMF1	0.01203870120962076
KLK6	0.01730195319570726
UBE2E3	0.011273330004826948
ARRDC3	0.00847794928937273
UBE2E2	0.006605210176702507
FBXL18	0.014125419780062348
LITAF	0.010247913454000163
SMR3A	0.001086723631973997
DIDO1	0.0012357631386493738
RUSC1	0.02442402352766941
UBTD1	0.003027996536362123
PDLIM7	0.015173490599625214
RASD1	0.016735206170618383
PCNA	0.017039782843770453
CIDEB	0.0047464958784120305
ACTN1	0.008664018896815964
AGTRAP	0.009995143696439772
DLD	0.0011994849570141411
DLAT	1.4765340004491084e-05
TERF2IP	0.0057178846724748565
TERF2	0.0064157875306881515
TERF1	0.015521704531237237
POT1	0.007719910767757782
POLR1C	0.03162769964023868
POLR2E	0.004110233601423059
PTGES3	0.0017290460463222788
NUDCD3	0.007473481165091121
Q96BE0	0.0072590978279275156
PFDN2	0.001427057106096561
POLR3D	0.00105760390911075
POLR1D	0.003375650925862157
POLR3C	0.010815672044667168
POLR3K	0.0010396282751450716
POLR3G	0.00026853705786458233
CRCP	0.0009738563849562594
POLR2H	0.000863217915671532
POLR2F	0.00020227206686318006
POLR3F	0.005869987827797521
POLR3B	0.0008256470760780581
POLR3H	0.000674766528059983
HOXA1	0.10533250317457721
ADAMTSL4	0.08323555707733744
ESR2	0.02017116475012548
FRS3	0.03944875047018371
LASP1	0.04654340915122625
LGALS9C	0.010855353654076276
Q7Z783	0.016462214630143426
KRTAP9-2	0.06564078237736999
KRTAP4-11	0.038439445070838664
VSIR	0.0013664478435385986
GPRIN2	0.011162453461175365
KRTAP10-9	0.07677708730757736
ZNF417	0.07607132529719077
CRKL	0.004616250659140482
MVP	0.02384161916386757
IHPK2	0.00044372870413110504
B3KX51	0.0015368701386258034
I7HJJ0	0.003334139232182354
SPRY2	0.039295636889859556
STK16	0.036768765319713875
HOXA-9	0.001759392900600552
GLRX3	0.03684086795348215
ATG12	0.004683078585915911
EFEMP2	0.04659945125570497
HRG	0.0038720448541276625
GNAI2	0.007839733511653712
SLC25A6	0.010629658877662682
HOXB6	0.0030896460172017007
FBLN1	0.015289885211889164
CNTFR	0.002580130158630208
RBL1	0.0025683450053112125
PML	0.004202401628086683
CRK	0.015781660789187458
RGS3	0.0034108928866309032
SMCP	0.03650602132111653
ADCY7	0.0006007290023093301
KRTAP10-3	0.07270300070396048
KRTAP10-11	0.025447943131019952
SLC35A2	0.002878920966454915
OGDH	0.002323377169653736
ZBTB16	0.03611850336913885
Q0VAR9	0.00044372870413110504
KIF1A	0.015676018294362083
ILF3	0.010686067198212372
PKD2	0.008542949514662501
ZNF638	0.0048535691940992205
P2RY6	0.013670108419342384
NR0B2	0.0033507662531920435
CRY1	0.004432782936282975
MAPK6	0.010164572402439257
LONRF1	0.033103160500878547
Q5T3U0	0.002270407460678539
LCE3C	0.03501897272180215
C10ORF62	0.009553765090467412
INTS11	0.01191700351353925
LCE4A	0.04014980969953708
LCE2D	0.03176736202283703
KRTAP5-6	0.043738232811893464
SPATA8	0.017694504290989874
DLK2	0.0023374407774865848
NUFIP2	0.03907241682180669
TRIM42	0.07349230813695587
BCL6B	0.01769542838563137
CCDC33	0.05439407044831273
EXD3	0.000858877635951862
Q8NBD6	0.0015368701386258034
CATSPER1	0.052042072416571446
GDPD5	0.001753904756375481
PHLDA1	0.024626356355180356
PP2135	0.00044372870413110504
DOCK2	0.028007539065436793
FRAT1	0.001938030945978362
SMARCC1	0.012205091918039982
C4ORF42	0.0006174032968369757
ZNF764	0.017939745451397118
DHRS1	0.017594243388423067
MED15	0.003260255150504245
KRTAP4-12	0.060143265217258865
KRTAP4-2	0.05806265631663216
YIPF3	0.011999397700388973
IQCN	0.006299367373456213
PCED1A	0.005711850169521311
CHRD	0.03355456881069213
DEF6	0.007525528283691818
Q9H8J7	0.00526169209175014
NTN4	0.011857741249506193
ARNT2	0.030336952404479246
DMRT3	0.047157627344556544
NPDC1	0.01960272172099092
PLSCR4	0.024335865656481853
PLSCR3	0.012852744960572746
DEPP1	0.003906956426460333
NECAP2	0.0016464018787402971
RERE	0.005950237003080801
HEY2	0.013450678927527063
CTSZ	0.014349622173162647
IP6K2	0.002927237416809621
Q9UI71	0.0026236987191608314
SPG7	0.01719400059389831
NCOR1	0.005215886766813067
NCOR2	0.003400240917801488
NR2C1	0.00012098039479803477
BNIP3	0.002299279123683982
RINT1	0.02478367937452856
TMEM120B	0.0024614343475906895
B4DHJ7	9.635403743278069e-05
GNB5	0.003940959558882831
CASK	0.0015598774964536335
CYB5B	0.0017885968884056279
LMNA	0.01617737147233196
BCL2	0.001794787277692465
TMEM11	0.002382075116984038
GBP2	0.0023195758596491426
DUSP3	0.0005293429227430608
GABARAPL2	0.006190708769539049
BCL2L1	0.0037473501680402614
MALL	0.002653261476573005
ECM1	0.013354685198633262
LDLRAD1	0.0014888739832786436
CAMK1D	0.0005152901583833638
KLHL23	0.0015279891008187995
CLEC7A	0.0014339501032546744
GABARAPL1	0.006489457392463657
TNMD	0.0007066189537458513
ROBO2	0.0007331385689747099
SMCO4	0.005167400589065539
TMPRSS4	0.0006311386592695795
DOK5	0.002461407217040317
GKAP1	0.005626437867460219
KIFBP	0.0010769497895108387
ESR1	0.005824118106833923
CASP8	0.0036923064683618005
RTL8C	0.003351058554512688
ZG16	0.002264409595010496
SERPINI2	0.0017081829155591844
ADRM1	0.0013720832799012483
Q504X2	0.00024576404081268297
Q59FJ2	0.00024576404081268297
Q59GG4	1.630905307571161e-05
RB1CC1	0.001317116284671122
TMEM37	0.0004883227748982753
ANKRD2	0.000571940303790109
CD2AP	0.0014394771438738423
TCF12	0.012651999260451949
GORASP2	0.02171996168063053
LNX1	0.09626678410723125
PBX2	0.0068374039297798605
ND4	0.0007954672492895489
NDUFB5	0.0004080589541858314
NDUFC2	0.00014978896385883322
NDUFB10	0.003700594231082142
NDUFA8	0.0020876194580346313
NDUFA5	0.0050216776014077895
Q9HA70	0.0008419650398287236
UBE2J2	0.0018131972684385157
A0A024R1L7	0.002310614978630967
DOM3Z	0.0052845022870031825
CCDC196	0.014163982597190126
A0A384ME25	0.012403909147960957
TMEM129	0.001286492303932139
SYCE3	0.0038938658437456873
LOC401296	0.008968786098084928
TUSC5	0.007813454828450772
A8K0U2	0.0047498915958890595
LGALS8	0.003941608670380583
EIF3F	0.013330008205305284
EXOC5	0.009260785346008838
DPYSL4	0.004572972732668551
CHD1	0.0022577470389112553
SH2D1B	0.005473646690074154
HNRNPDL	0.001382008945157198
MCF2L	0.0011650738027224104
NPFF	0.002751519698898667
FANCG	0.020002809205697678
NVL	0.0066890531554983715
SLC16A6	0.0007536856962623242
PER1	0.011013738361611142
ZSCAN9	0.010939980805866882
FABP7	0.005010339924576031
ZBTB24	0.03566735451409561
MSH5	0.004151793244194733
SRGAP3	0.007919464917996138
COCH	0.0007536856962623242
OIP5	0.042108359329161994
TIMM8A	0.004629035057986896
TIMM17B	0.005967300380648104
EIF5B	0.001738701910234407
SHOX2	0.004927297726830731
HMMR	0.001131587548166233
H2AP	0.0061329857225999465
USP2	0.04928744159450767
PALM	0.004708036397032383
STAM2	0.011730786869971813
PIAS1	0.011555443170380084
AQP8	0.003626728006126175
SLITRK3	0.0007536856962623242
YIF1A	0.007364755018875568
MBD4	0.005169512421632482
IL18RAP	0.0007549666733998444
LCA5L	0.009354384689475503
BAG3	0.01924436319231351
GPANK1	0.03724614025268533
CCNE2	0.0027131251722847948
CYB5A	0.0029719752331003623
CSTA	0.004401535585654732
ALB	0.0020897807581323285
FTL	0.008851538242394853
LCAT	0.0008024372448185993
PTMA	0.0036793149546092033
POLB	0.0009754768135836268
NEFL	0.030300894074012916
SLC3A2	0.002499306822569921
HCK	0.027178814558804106
KRT19	0.025532602053225207
ANXA5	0.0020956691100998555
RPSA	0.003927585474977034
P09565	0.0027276893852865797
JMJD7	0.005367051835061851
GPR89B	0.0007536856962623242
GLI4	0.0031128919576634525
PRPS2	0.005873812561434938
CD79A	0.006238586317407698
CKMT1A|CKMT1B	0.0019431465996141823
SKIL	0.01154175710058449
XRCC6	0.005732927308905149
RNH1	0.0014155970223194627
ANXA8	0.006156526967670754
AKR1A1	0.002231192588642407
